Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Score,week,year,Number,Position,Status,Height,Weight,Experience,College,Team,home_team_name,stadium_id,stadium_name,city,state,latitude,longitude,indoor_outdoor,surface_type,elevation,year_opened,away_team_name
23,Cameron Dicker,1.0,1.0,100.0,41,0.0,0.0,0.0,1.0,0.0,2,2,1,6.0,6.0,91.8%,24.9,15,2021,11,K,ACT,0,216,4,Texas,LAC,los_angeles_chargers,los_angeles_chargers,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,houston_texans
17,Cade York,1.0,2.0,50.0,22,0.0,1.0,0.0,0.0,0.0,3,3,1,6.0,6.0,2.9%,15.2,17,2021,3,K,ACT,74,206,3,LSU,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,
16,Chase Mclaughlin,1.0,2.0,50.0,23,0.0,1.0,0.0,0.0,0.0,2,2,1,5.0,5.0,70.7%,14.5,7,2021,4,K,ACT,0,190,7,Illinois,TB,tampa_bay_buccaneers,tampa_bay_buccaneers,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26,1998,
25,Joey Slye,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,2.2%,0.9,12,2021,6,K,ACT,0,213,7,Virginia Tech,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,
28,Younghoe Koo,1.0,1.0,100.0,24,0.0,1.0,0.0,0.0,0.0,1,1,1,4.0,4.0,21.9%,23.6,1,2021,6,K,ACT,0,195,8,Georgia Southern,ATL,atlanta_falcons,atlanta_falcons,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050,2017,philadelphia_eagles
26,Joshua Karty,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,3,1,2.0,2.0,12.6%,1.6,7,2021,16,K,ACT,0,208,2,Stanford,LAR,los_angeles_rams,los_angeles_rams,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,
10,Brandon Aubrey,2.0,4.0,50.0,48,0.0,0.0,0.0,2.0,0.0,4,4,1,12.0,12.0,96.5%,20.2,12,2021,17,K,ACT,0,218,3,Notre Dame,DAL,dallas_cowboys,dallas_cowboys,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639,2009,
30,Harrison Butker,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,69.5%,0.0,12,2021,7,K,ACT,0,205,9,Georgia Tech,KC,kansas_city_chiefs,kansas_city_chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020,1972,
22,Dustin Hopkins,1.0,2.0,50.0,38,0.0,0.0,1.0,0.0,0.0,1,1,1,4.0,4.0,2.3%,13.7,9,2021,7,K,ACT,0,210,12,Florida State,CLE,cleveland_browns,cleveland_browns,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577,1999,new_england_patriots
9,Justin Tucker,1.0,1.0,100.0,52,0.0,0.0,0.0,0.0,1.0,4,4,1,9.0,9.0,12.5%,27.0,17,2021,,,,,,,,,,,,,,,,,,,,
16,Tyler Bass,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6,6,1,6.0,6.0,60.9%,4.2,14,2021,2,K,ACT,0,183,6,Georgia Southern,BUF,buffalo_bills,buffalo_bills,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600,1973,
31,Eddy Pineiro,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,2.0,2.0,1.1%,1.4,8,2021,4,K,ACT,72,185,6,Florida,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,new_england_patriots
29,Matthew Wright,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.1%,0.0,12,2021,37,K,ACT,0,174,4,UCF,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,
24,Evan Mcpherson,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,4,1,4.0,4.0,44.5%,2.8,10,2021,2,K,ACT,0,185,5,Florida,CIN,cincinnati_bengals,cincinnati_bengals,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482,2000,
20,Ka'Imi Fairbairn,2.0,2.0,100.0,38,0.0,0.0,2.0,0.0,0.0,1,2,1,7.0,7.0,65.1%,26.3,16,2021,15,K,ACT,0,183,10,UCLA,HOU,houston_texans,houston_texans,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50,2002,san_francisco_49ers
9,Wil Lutz,3.0,3.0,100.0,45,0.0,0.0,2.0,1.0,0.0,1,1,1,11.0,11.0,34.5%,29.8,1,2021,3,K,ACT,0,184,10,Georgia State,DEN,denver_broncos,denver_broncos,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280,2001,
19,Brandon Aubrey,1.0,2.0,50.0,64,0.0,0.0,0.0,0.0,1.0,1,1,1,6.0,6.0,96.5%,15.1,11,2021,17,K,ACT,0,218,3,Notre Dame,DAL,dallas_cowboys,dallas_cowboys,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639,2009,las_vegas_raiders
8,Matt Gay,3.0,3.0,100.0,52,0.0,1.0,1.0,0.0,1.0,1,1,1,12.0,12.0,16.3%,30.6,7,2021,16,K,ACT,0,232,7,Utah,WAS,washington_commanders,washington_commanders,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300,1997,green_bay_packers
6,Evan Mcpherson,2.0,2.0,100.0,56,0.0,0.0,0.0,1.0,1.0,4,4,1,13.0,13.0,44.5%,30.5,4,2021,2,K,ACT,0,185,5,Florida,CIN,cincinnati_bengals,cincinnati_bengals,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482,2000,
5,Chad Ryland,2.0,2.0,100.0,55,0.0,1.0,0.0,0.0,1.0,3,3,1,11.0,11.0,3.7%,29.2,9,2021,38,K,ACT,0,195,3,Maryland,ARI,arizona_cardinals,arizona_cardinals,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070,2006,
23,Cairo Santos,1.0,1.0,100.0,42,0.0,0.0,0.0,1.0,0.0,0,0,1,4.0,4.0,15.5%,23.5,17,2021,8,K,ACT,0,175,12,Tulane,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,minnesota_vikings
26,Justin Tucker,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,5,1,5.0,5.0,12.5%,3.5,4,2021,,,,,,,,,,,,,,,,,,,,
14,Blake Grupe,2.0,3.0,66.7,54,0.0,0.0,0.0,0.0,2.0,0,0,1,10.0,10.0,3.2%,21.94,13,2021,19,K,ACT,0,156,3,Notre Dame,NO,new_orleans_saints,new_orleans_saints,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3,1975,
22,Cam Little,2.0,3.0,66.7,25,0.0,2.0,0.0,0.0,0.0,1,1,1,7.0,7.0,4.6%,20.04,2,2021,39,K,ACT,0,172,2,Arkansas,JAX,jacksonville_jaguars,jacksonville_jaguars,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16,1995,denver_broncos
21,Wil Lutz,1.0,1.0,100.0,40,0.0,0.0,0.0,1.0,0.0,1,1,1,5.0,5.0,34.5%,24.2,6,2021,3,K,ACT,0,184,10,Georgia State,DEN,denver_broncos,denver_broncos,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280,2001,las_vegas_raiders
17,Harrison Butker,2.0,2.0,100.0,32,0.0,0.0,2.0,0.0,0.0,3,3,1,9.0,9.0,69.5%,27.7,1,2021,7,K,ACT,0,205,9,Georgia Tech,KC,kansas_city_chiefs,kansas_city_chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020,1972,
25,Nick Folk,1.0,1.0,100.0,40,0.0,0.0,0.0,1.0,0.0,2,2,1,6.0,6.0,1.0%,24.9,1,2021,6,K,ACT,73,222,17,Arizona,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,arizona_cardinals
18,Justin Tucker,2.0,4.0,50.0,50,0.0,0.0,1.0,0.0,1.0,1,2,1,9.0,9.0,12.5%,18.1,13,2021,,,,,,,,,,,,,,,,,,,,
24,Zane Gonzalez,1.0,1.0,100.0,45,0.0,0.0,0.0,1.0,0.0,1,1,1,5.0,5.0,7.1%,24.2,11,2021,5,K,ACT,72,202,7,Arizona State,LAR,los_angeles_rams,los_angeles_rams,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,
6,Ka'Imi Fairbairn,3.0,3.0,100.0,53,0.0,1.0,1.0,0.0,1.0,2,2,1,13.0,13.0,65.1%,31.3,13,2021,15,K,ACT,0,183,10,UCLA,HOU,houston_texans,houston_texans,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50,2002,seattle_seahawks
26,Younghoe Koo,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,3,1,3.0,3.0,21.9%,2.1,9,2021,6,K,ACT,0,195,8,Georgia Southern,ATL,atlanta_falcons,atlanta_falcons,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050,2017,dallas_cowboys
