Rank,Player,REC,TGT,Rec Yds,Y/R,LG,20+,Rec TD,ATT,Rec Yds,Rec TD,FL,G,FPTS,FPTS/G,ROST,team_abbr,team_name,year,week,Score,stadium_name,indoor_outdoor,surface_type,elevation,year_opened,city,state,latitude,longitude,Team Name
12096,Dan Chisena,1,2,23,23.0,23,1,0,0,0,0,0,1,2.3,2.3,0.0%,CAR,carolina_panthers,2024,16,11.95,Bank of America Stadium,Outdoor,Grass,748.0,1996.0,Charlotte,NC,35.2258,-80.8528,Carolina Panthers
12097,Khalil Shakir,2,6,22,11.0,12,0,0,0,0,0,0,1,2.2,2.2,85.5%,BUF,buffalo_bills,2024,16,9.05,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Buffalo Bills
12098,Elijah Moore,2,5,21,10.5,15,0,0,0,0,0,0,1,2.1,2.1,8.2%,BUF,buffalo_bills,2024,16,9.02,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Buffalo Bills
12099,Jerry Jeudy,2,3,20,10.0,15,0,0,0,0,0,0,1,2.0,2.0,89.1%,CLE,cleveland_browns,2024,16,8.7,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Cleveland Browns
12100,Allen Lazard,2,5,20,10.0,11,0,0,0,0,0,0,1,2.0,2.0,6.3%,NYJ,new_york_jets,2024,16,8.3,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,New York Jets
12102,Romeo Doubs,2,3,20,10.0,15,0,0,0,0,0,0,1,2.0,2.0,30.7%,GB,green_bay_packers,2024,16,8.7,Lambeau Field,Outdoor,Grass,640.0,1957.0,Green Bay,WI,44.5013,-88.0622,Green Bay Packers
12103,Michael Pittman Jr.,2,3,19,9.5,10,0,0,0,0,0,0,1,1.9,1.9,73.0%,IND,indianapolis_colts,2024,16,7.88,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Indianapolis Colts
12104,Tyler Lockett,2,2,19,9.5,17,0,0,0,0,0,0,1,1.9,1.9,18.5%,TEN,tennessee_titans,2024,16,8.57,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Tennessee Titans
12105,Robert Woods,3,6,19,6.3,17,0,0,0,0,0,0,1,1.9,1.9,1.9%,PIT,pittsburgh_steelers,2024,16,8.44,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Pittsburgh Steelers
12106,Kavontae Turpin,1,1,7,7.0,7,0,0,3,11,0,0,1,1.8,1.8,6.4%,DAL,dallas_cowboys,2024,16,3.85,AT&T Stadium,Indoor,Turf,639.0,2009.0,Arlington,TX,32.7473,-97.0945,Dallas Cowboys
12107,Quentin Johnston,3,6,18,6.0,6,0,0,0,0,0,0,1,1.8,1.8,34.8%,LAC,los_angeles_chargers,2024,16,7.05,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Los Angeles Chargers
12108,Kendrick Bourne,2,2,18,9.0,9,0,0,0,0,0,0,1,1.8,1.8,2.7%,NE,new_england_patriots,2024,16,7.45,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,New England Patriots
12109,Kevin Austin Jr.,1,4,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,0.1%,NO,new_orleans_saints,2024,16,8.85,Lambeau Field,Outdoor,Grass,640.0,1957.0,Green Bay,WI,44.5013,-88.0622,New Orleans Saints
12110,Keon Coleman,1,2,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,71.9%,BUF,buffalo_bills,2024,16,8.85,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Buffalo Bills
12111,Chris Blair,1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,0.0%,ATL,atlanta_falcons,2024,16,8.85,Mercedes-Benz Stadium,Indoor,Turf,1050.0,2017.0,Atlanta,GA,33.755,-84.4008,Atlanta Falcons
12112,Bo Melton,0,1,0,0.0,0,0,0,1,14,0,0,1,1.4,1.4,1.6%,GB,green_bay_packers,2024,16,0.0,Lambeau Field,Outdoor,Grass,640.0,1957.0,Green Bay,WI,44.5013,-88.0622,Green Bay Packers
12113,Cedrick Wilson Jr.,1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.6%,NO,new_orleans_saints,2024,16,6.85,Lambeau Field,Outdoor,Grass,640.0,1957.0,Green Bay,WI,44.5013,-88.0622,New Orleans Saints
12114,Luke Mccaffrey,1,3,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,6.6%,WAS,washington_commanders,2024,16,6.85,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Washington Commanders
12115,Tutu Atwell,1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,10.8%,LAR,los_angeles_rams,2024,16,6.35,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Los Angeles Rams
12117,Jalin Hyatt,1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,2.8%,NYG,new_york_giants,2024,16,4.85,Mercedes-Benz Stadium,Indoor,Turf,1050.0,2017.0,Atlanta,GA,33.755,-84.4008,New York Giants
12119,Xavier Hutchinson,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.6%,HOU,houston_texans,2024,16,4.35,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Houston Texans
12120,Jalen Coker,2,5,8,4.0,4,0,0,0,0,0,0,1,0.8,0.8,18.6%,CAR,carolina_panthers,2024,16,3.7,Bank of America Stadium,Outdoor,Grass,748.0,1996.0,Charlotte,NC,35.2258,-80.8528,Carolina Panthers
12121,Jake Bobo,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,2.3%,SEA,seattle_seahawks,2024,16,3.35,U.S. Bank Stadium,Indoor,Turf,840.0,2016.0,Minneapolis,MN,44.974,-93.2581,Seattle Seahawks
12122,Rakim Jarrett,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,1.9%,TB,tampa_bay_buccaneers,2024,16,3.35,AT&T Stadium,Indoor,Turf,639.0,2009.0,Arlington,TX,32.7473,-97.0945,Tampa Bay Buccaneers
12124,Mason Kinsey,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%,TEN,tennessee_titans,2024,16,3.35,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Tennessee Titans
12125,Jalen Nailor,1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,5.5%,MIN,minnesota_vikings,2024,16,2.85,U.S. Bank Stadium,Indoor,Turf,840.0,2016.0,Minneapolis,MN,44.974,-93.2581,Minnesota Vikings
12126,Devin Duvernay,1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.1%,CHI,chicago_bears,2024,16,1.85,Ford Field,Indoor,Turf,600.0,2002.0,Detroit,MI,42.34,-83.0456,Chicago Bears
12127,Jonathan Mingo,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,DAL,dallas_cowboys,2024,16,0.0,AT&T Stadium,Indoor,Turf,639.0,2009.0,Arlington,TX,32.7473,-97.0945,Dallas Cowboys
12128,Jermaine Burton,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,7.8%,CIN,cincinnati_bengals,2024,16,0.0,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Cincinnati Bengals
12129,Terrace Marshall Jr.,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,PHI,philadelphia_eagles,2024,16,0.0,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Philadelphia Eagles
12130,Jahan Dotson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,7.2%,PHI,philadelphia_eagles,2024,16,0.0,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Philadelphia Eagles
12131,Jordan Whittington,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,14.1%,LAR,los_angeles_rams,2024,16,0.0,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Los Angeles Rams
12133,Javon Baker,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.2%,NE,new_england_patriots,2024,16,0.0,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,New England Patriots
12134,Tylan Wallace,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,BAL,baltimore_ravens,2024,16,0.0,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Baltimore Ravens
12135,James Proche Ii,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TEN,tennessee_titans,2024,16,0.0,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Tennessee Titans
12136,Tom Kennedy,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,DET,detroit_lions,2024,16,0.0,Ford Field,Indoor,Turf,600.0,2002.0,Detroit,MI,42.34,-83.0456,Detroit Lions
12137,Ihmir Smith-Marsette,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,NYG,new_york_giants,2024,16,0.0,Mercedes-Benz Stadium,Indoor,Turf,1050.0,2017.0,Atlanta,GA,33.755,-84.4008,New York Giants
12138,Mason Tipton,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,NO,new_orleans_saints,2024,16,0.0,Lambeau Field,Outdoor,Grass,640.0,1957.0,Green Bay,WI,44.5013,-88.0622,New Orleans Saints
12139,Bryce Oliver,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TEN,tennessee_titans,2024,16,0.0,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Tennessee Titans
12140,Devontez Walker,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,BAL,baltimore_ravens,2024,16,0.0,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Baltimore Ravens
12141,Isaiah Williams,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CIN,cincinnati_bengals,2024,16,0.0,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Cincinnati Bengals
12142,Anthony Gould,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,IND,indianapolis_colts,2024,16,0.0,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Indianapolis Colts
12143,Jamari Thrash,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%,CLE,cleveland_browns,2024,16,0.0,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Cleveland Browns
12144,Ja'Lynn Polk,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,5.3%,NE,new_england_patriots,2024,16,0.0,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,New England Patriots
12145,Dareke Young,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SEA,seattle_seahawks,2024,16,0.0,U.S. Bank Stadium,Indoor,Turf,840.0,2016.0,Minneapolis,MN,44.974,-93.2581,Seattle Seahawks
12146,Jalen Virgil,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,BUF,buffalo_bills,2024,16,0.0,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Buffalo Bills
12147,Tim Jones,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,MIN,minnesota_vikings,2024,16,0.0,U.S. Bank Stadium,Indoor,Turf,840.0,2016.0,Minneapolis,MN,44.974,-93.2581,Minnesota Vikings
12148,Erik Ezukanma,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,MIA,miami_dolphins,2024,16,0.0,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,Miami Dolphins
12149,Michael Woods Ii,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CLE,cleveland_browns,2024,16,0.0,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Cleveland Browns
12150,Xavier Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,LAR,los_angeles_rams,2024,16,0.0,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Los Angeles Rams
12151,Tyler Scott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.9%,CHI,chicago_bears,2024,16,0.0,Ford Field,Indoor,Turf,600.0,2002.0,Detroit,MI,42.34,-83.0456,Chicago Bears
12152,Jared Wayne,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,HOU,houston_texans,2024,16,0.0,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Houston Texans
12153,Nikko Remigio,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,KC,kansas_city_chiefs,2024,16,0.0,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Kansas City Chiefs
12154,Johnny Wilson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,PHI,philadelphia_eagles,2024,16,0.0,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Philadelphia Eagles
12155,Jacob Cowing,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.5%,SF,san_francisco_49ers,2024,16,0.0,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,San Francisco 49ers
12156,Anthony Miller,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,BAL,baltimore_ravens,2024,16,0.0,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Baltimore Ravens
12157,Braxton Berrios,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,HOU,houston_texans,2024,16,0.0,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Houston Texans
12158,Tim Patrick,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,3.0%,DET,detroit_lions,2024,16,0.0,Ford Field,Indoor,Turf,600.0,2002.0,Detroit,MI,42.34,-83.0456,Detroit Lions
12159,Justin Watson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,HOU,houston_texans,2024,16,0.0,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Houston Texans
12160,Collin Johnson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,LV,las_vegas_raiders,2024,16,0.0,Allegiant Stadium,Indoor,Turf,2001.0,2020.0,Las Vegas,NV,36.0908,-115.183,Las Vegas Raiders
12161,Ashton Dulin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,IND,indianapolis_colts,2024,16,0.0,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Indianapolis Colts
12162,Quinton Bell,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,MIA,miami_dolphins,2024,16,0.0,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,Miami Dolphins
12163,Scotty Miller,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,PIT,pittsburgh_steelers,2024,16,0.0,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Pittsburgh Steelers
12165,Trent Sherfield Sr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,DEN,denver_broncos,2024,16,0.0,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Denver Broncos
12166,Zay Jones,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.6%,ARI,arizona_cardinals,2024,16,0.0,Bank of America Stadium,Outdoor,Grass,748.0,1996.0,Charlotte,NC,35.2258,-80.8528,Arizona Cardinals
12167,Josh Reynolds,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,NYJ,new_york_jets,2024,16,0.0,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,New York Jets
12168,Juju Smith-Schuster,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.8%,KC,kansas_city_chiefs,2024,16,0.0,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Kansas City Chiefs
12194,Justin Watson,2,2,60,30.0,49,1,1,0,0,0,0,1,12.0,12.0,1.0%,HOU,houston_texans,2024,17,25.7,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Houston Texans
12333,Mike Williams,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,14.1%,LAC,los_angeles_chargers,2024,17,0.0,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Los Angeles Chargers
12172,Tee Higgins,11,12,131,11.9,31,1,3,0,0,0,1,1,29.1,29.1,97.6%,CIN,cincinnati_bengals,2024,17,42.98,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Cincinnati Bengals
12173,Malik Nabers,7,8,171,24.4,59,3,2,0,0,0,0,1,29.1,29.1,99.0%,NYG,new_york_giants,2024,17,56.06,MetLife Stadium,Outdoor,Turf,3.0,2010.0,East Rutherford,NJ,40.8136,-74.0744,New York Giants
12174,Devonta Smith,6,7,120,20.0,49,3,2,0,0,0,0,1,24.0,24.0,93.6%,PHI,philadelphia_eagles,2024,17,41.3,Lincoln Financial Field,Outdoor,Grass,30.0,2003.0,Philadelphia,PA,39.9008,-75.1675,Philadelphia Eagles
12175,Adam Thielen,5,6,110,22.0,40,2,2,0,0,0,0,1,23.0,23.0,49.1%,CAR,carolina_panthers,2024,17,37.75,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Carolina Panthers
12176,Marvin Mims Jr.,8,8,103,12.9,51,2,2,1,-1,0,0,1,22.2,22.2,52.7%,DEN,denver_broncos,2024,17,36.78,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Denver Broncos
12177,Mike Evans,8,9,97,12.1,34,2,2,0,0,0,0,1,21.7,21.7,97.3%,TB,tampa_bay_buccaneers,2024,17,33.47,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Tampa Bay Buccaneers
12178,Ladd Mcconkey,8,10,94,11.8,40,1,2,0,0,0,0,1,21.4,21.4,98.1%,LAC,los_angeles_chargers,2024,17,33.17,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Los Angeles Chargers
12179,Ricky Pearsall,8,10,141,17.6,40,2,1,2,6,0,0,1,20.7,20.7,80.3%,SF,san_francisco_49ers,2024,17,45.39,Ford Field,Indoor,Turf,600.0,2002.0,Detroit,MI,42.34,-83.0456,San Francisco 49ers
12180,Jameson Williams,5,8,77,15.4,41,1,1,2,-2,1,0,1,19.5,19.5,91.4%,DET,detroit_lions,2024,17,28.01,Ford Field,Indoor,Turf,600.0,2002.0,Detroit,MI,42.34,-83.0456,Detroit Lions
12181,Alec Pierce,6,9,122,20.3,49,2,1,0,0,0,0,1,18.2,18.2,22.8%,IND,indianapolis_colts,2024,17,41.24,MetLife Stadium,Outdoor,Turf,3.0,2010.0,East Rutherford,NJ,40.8136,-74.0744,Indianapolis Colts
12182,Jalen Mcmillan,5,5,51,10.2,16,0,2,1,9,0,0,1,18.0,18.0,42.6%,TB,tampa_bay_buccaneers,2024,17,18.63,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Tampa Bay Buccaneers
12183,Brian Thomas Jr.,7,10,91,13.0,31,1,1,1,18,0,0,1,16.9,16.9,98.9%,JAC,jacksonville_jaguars,2024,17,30.85,TIAA Bank Field,Outdoor,Grass,16.0,1995.0,Jacksonville,FL,30.3239,-81.6373,Jacksonville Jaguars
12184,Michael Pittman Jr.,9,10,109,12.1,31,1,1,0,0,0,0,1,16.9,16.9,73.0%,IND,indianapolis_colts,2024,17,35.92,MetLife Stadium,Outdoor,Turf,3.0,2010.0,East Rutherford,NJ,40.8136,-74.0744,Indianapolis Colts
12185,Olamide Zaccheaus,8,9,85,10.6,16,0,1,1,8,0,0,1,15.3,15.3,2.1%,CHI,chicago_bears,2024,17,27.74,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,Chicago Bears
12186,Xavier Worthy,8,9,79,9.9,21,1,1,2,10,0,0,1,14.9,14.9,94.7%,KC,kansas_city_chiefs,2024,17,26.74,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Kansas City Chiefs
12187,Jalen Nailor,5,5,81,16.2,31,2,1,0,0,0,0,1,14.1,14.1,5.5%,MIN,minnesota_vikings,2024,17,28.23,U.S. Bank Stadium,Indoor,Turf,840.0,2016.0,Minneapolis,MN,44.974,-93.2581,Minnesota Vikings
12188,Wan'Dale Robinson,5,6,71,14.2,35,1,1,0,0,0,0,1,13.1,13.1,30.0%,NYG,new_york_giants,2024,17,25.73,MetLife Stadium,Outdoor,Turf,3.0,2010.0,East Rutherford,NJ,40.8136,-74.0744,New York Giants
12189,Puka Nacua,10,14,129,12.9,25,2,0,0,0,0,0,1,12.9,12.9,98.9%,LAR,los_angeles_rams,2024,17,40.39,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Los Angeles Rams
12190,Tyrell Shavers,1,1,69,69.0,69,1,1,0,0,0,0,1,12.9,12.9,0.0%,BUF,buffalo_bills,2024,17,35.45,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Buffalo Bills
12191,Jordan Addison,6,8,69,11.5,20,1,1,0,0,0,0,1,12.9,12.9,89.8%,MIN,minnesota_vikings,2024,17,23.68,U.S. Bank Stadium,Indoor,Turf,840.0,2016.0,Minneapolis,MN,44.974,-93.2581,Minnesota Vikings
12192,Jakobi Meyers,5,9,61,12.2,29,1,1,0,0,0,0,1,12.1,12.1,85.1%,LV,las_vegas_raiders,2024,17,22.33,Allegiant Stadium,Indoor,Turf,2001.0,2020.0,Las Vegas,NV,36.0908,-115.183,Las Vegas Raiders
12193,Amon-Ra St. Brown,8,10,60,7.5,14,0,1,0,0,0,0,1,12.0,12.0,99.3%,DET,detroit_lions,2024,17,20.82,Ford Field,Indoor,Turf,600.0,2002.0,Detroit,MI,42.34,-83.0456,Detroit Lions
12197,Drake London,7,13,106,15.1,31,1,0,0,0,0,0,1,10.6,10.6,97.7%,ATL,atlanta_falcons,2024,17,34.42,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Atlanta Falcons
12196,Courtland Sutton,5,9,55,11.0,15,0,1,0,0,0,0,1,11.5,11.5,92.5%,DEN,denver_broncos,2024,17,19.15,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Denver Broncos
12198,Garrett Wilson,7,8,66,9.4,28,1,1,0,0,0,1,1,10.6,10.6,95.9%,NYJ,new_york_jets,2024,17,23.66,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,New York Jets
12336,Troy Franklin,1,2,-1,-1.0,0,0,0,0,0,0,0,1,-0.1,-0.1,14.1%,DEN,denver_broncos,2024,17,-0.05,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Denver Broncos
12199,Demario Douglas,4,5,46,11.5,36,1,1,0,0,0,0,1,10.6,10.6,23.7%,NE,new_england_patriots,2024,17,18.83,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,New England Patriots
12200,Tyreek Hill,9,9,105,11.7,25,1,0,0,0,0,0,1,10.5,10.5,97.2%,MIA,miami_dolphins,2024,17,33.76,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,Miami Dolphins
12201,Ja'Marr Chase,9,15,102,11.3,38,1,0,0,0,0,0,1,10.2,10.2,99.3%,CIN,cincinnati_bengals,2024,17,34.24,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Cincinnati Bengals
12202,A.J. Brown,3,5,36,12.0,20,1,1,0,0,0,0,1,9.6,9.6,99.0%,PHI,philadelphia_eagles,2024,17,14.45,Lincoln Financial Field,Outdoor,Grass,30.0,2003.0,Philadelphia,PA,39.9008,-75.1675,Philadelphia Eagles
12203,Marvin Harrison Jr.,6,10,96,16.0,24,3,0,0,0,0,0,1,9.6,9.6,96.1%,ARI,arizona_cardinals,2024,17,31.2,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Arizona Cardinals
12204,Jerry Jeudy,12,18,94,7.8,17,0,0,0,0,0,0,1,9.4,9.4,89.1%,CLE,cleveland_browns,2024,17,30.57,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,Cleveland Browns
12205,Justin Jefferson,8,11,92,11.5,37,1,0,0,0,0,0,1,9.2,9.2,99.0%,MIN,minnesota_vikings,2024,17,31.33,U.S. Bank Stadium,Indoor,Turf,840.0,2016.0,Minneapolis,MN,44.974,-93.2581,Minnesota Vikings
12206,Darius Slayton,1,3,32,32.0,32,1,1,0,0,0,0,1,9.2,9.2,14.8%,NYG,new_york_giants,2024,17,16.95,MetLife Stadium,Outdoor,Turf,3.0,2010.0,East Rutherford,NJ,40.8136,-74.0744,New York Giants
12207,Parker Washington,3,3,31,10.3,24,1,1,0,0,0,0,1,9.1,9.1,7.3%,JAC,jacksonville_jaguars,2024,17,13.34,TIAA Bank Field,Outdoor,Grass,16.0,1995.0,Jacksonville,FL,30.3239,-81.6373,Jacksonville Jaguars
12208,Calvin Ridley,5,6,84,16.8,24,2,0,1,7,0,0,1,9.1,9.1,88.1%,TEN,tennessee_titans,2024,17,27.87,TIAA Bank Field,Outdoor,Grass,16.0,1995.0,Jacksonville,FL,30.3239,-81.6373,Tennessee Titans
12209,Jalen Tolbert,3,4,30,10.0,19,0,1,0,0,0,0,1,9.0,9.0,16.5%,DAL,dallas_cowboys,2024,17,12.45,Lincoln Financial Field,Outdoor,Grass,30.0,2003.0,Philadelphia,PA,39.9008,-75.1675,Dallas Cowboys
