Rank,Player,REC,TGT,Rec Yds,Y/R,LG,20+,Rec TD,ATT,Rec Yds,Rec TD,FL,G,FPTS,FPTS/G,ROST,team_abbr,team_name,year,week,Score,stadium_name,indoor_outdoor,surface_type,elevation,year_opened,city,state,latitude,longitude,Team Name
263,Ian Thomas,1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.1%,LV,las_vegas_raiders,2020,3,5.48,Gillette Stadium,Outdoor,Turf,289.0,2002.0,Foxborough,MA,42.0909,-71.2643,Las Vegas Raiders
225,Mike Gesicki,1,3,15,15.0,15,0,1,0,0,0,0,1,7.5,7.5,33.7%,CIN,cincinnati_bengals,2020,3,13.6,Lincoln Financial Field,Outdoor,Grass,30.0,2003.0,Philadelphia,PA,39.9008,-75.1675,Cincinnati Bengals
262,Darren Waller,2,4,9,4.5,8,0,0,0,0,0,0,1,0.9,0.9,6.9%,MIA,miami_dolphins,2020,3,5.06,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,Miami Dolphins
255,Adam Trautman,2,2,17,8.5,10,0,0,0,0,0,0,1,1.7,1.7,0.7%,DEN,denver_broncos,2020,3,8.41,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Denver Broncos
252,Evan Engram,3,5,22,7.3,9,0,0,0,0,0,0,1,2.2,2.2,88.2%,DEN,denver_broncos,2020,3,10.09,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Denver Broncos
251,Mark Andrews,3,8,22,7.3,13,0,0,0,0,0,0,1,2.2,2.2,94.0%,BAL,baltimore_ravens,2020,3,10.48,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Baltimore Ravens
229,Harrison Bryant,1,2,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3,0.1%,PHI,philadelphia_eagles,2020,3,6.76,Lincoln Financial Field,Outdoor,Grass,30.0,2003.0,Philadelphia,PA,39.9008,-75.1675,Philadelphia Eagles
308,Chris Manhertz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,new_york_giants,2020,3,0.0,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,New York Giants
248,Austin Hooper,3,4,25,8.3,10,0,0,0,0,0,0,1,2.5,2.5,3.5%,NE,new_england_patriots,2020,3,11.3,Gillette Stadium,Outdoor,Turf,289.0,2002.0,Foxborough,MA,42.0909,-71.2643,New England Patriots
241,Noah Fant,5,10,46,9.2,18,0,0,0,0,0,0,1,4.6,4.6,17.3%,SEA,seattle_seahawks,2020,3,19.65,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,Seattle Seahawks
233,Jonnu Smith,5,8,61,12.2,21,1,0,0,0,0,0,1,6.1,6.1,89.6%,PIT,pittsburgh_steelers,2020,3,25.3,Acrisure Stadium,Outdoor,Grass,730.0,2001.0,Pittsburgh,PA,40.4468,-80.0158,Pittsburgh Steelers
234,Tyler Higbee,2,2,40,20.0,31,1,0,0,0,0,0,1,6.0,6.0,17.1%,LAR,los_angeles_rams,2020,3,21.1,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Los Angeles Rams
298,Irv Smith Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,HOU,houston_texans,2020,3,0.0,Acrisure Stadium,Outdoor,Grass,730.0,2001.0,Pittsburgh,PA,40.4468,-80.0158,Houston Texans
240,Dalton Schultz,4,6,48,12.0,28,1,0,0,0,0,0,1,4.8,4.8,23.5%,HOU,houston_texans,2020,3,21.46,Acrisure Stadium,Outdoor,Grass,730.0,2001.0,Pittsburgh,PA,40.4468,-80.0158,Houston Texans
299,Stephen Carlson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,chicago_bears,2020,3,0.0,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Chicago Bears
300,Andrew Beck,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYJ,new_york_jets,2020,3,0.0,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,New York Jets
303,Tyler Conklin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,14.3%,LAC,los_angeles_chargers,2020,3,0.0,Bank of America Stadium,Outdoor,Grass,748.0,1996.0,Charlotte,NC,35.2258,-80.8528,Los Angeles Chargers
238,Ross Dwelley,4,4,49,12.3,20,1,0,0,0,0,0,1,4.9,4.9,0.0%,SF,san_francisco_49ers,2020,3,21.02,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,San Francisco 49ers
305,Tanner Hudson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.2%,CIN,cincinnati_bengals,2020,3,0.0,Lincoln Financial Field,Outdoor,Grass,30.0,2003.0,Philadelphia,PA,39.9008,-75.1675,Cincinnati Bengals
219,Mo Alie-Cox,3,3,50,16.7,45,1,1,0,0,0,0,1,11.0,11.0,0.6%,IND,indianapolis_colts,2020,3,28.86,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Indianapolis Colts
235,T.J. Hockenson,4,7,53,13.3,27,1,0,0,0,0,0,1,5.3,5.3,94.4%,MIN,minnesota_vikings,2020,3,23.16,Nissan Stadium,Outdoor,Grass,476.0,1999.0,Nashville,TN,36.1665,-86.7713,Minnesota Vikings
323,George Kittle,15,15,183,12.2,38,2,1,1,8,0,0,1,25.1,25.1,97.9%,SF,san_francisco_49ers,2020,4,74.9,Lincoln Financial Field,Outdoor,Grass,30.0,2003.0,Philadelphia,PA,39.9008,-75.1675,San Francisco 49ers
322,Robert Tonyan,6,6,98,16.3,27,3,3,0,0,0,0,1,27.8,27.8,0.0%,KC,kansas_city_chiefs,2020,4,53.01,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Kansas City Chiefs
381,Josiah Deguara,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ARI,arizona_cardinals,2020,4,0.0,Bank of America Stadium,Outdoor,Grass,748.0,1996.0,Charlotte,NC,35.2258,-80.8528,Arizona Cardinals
382,Adam Trautman,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,DEN,denver_broncos,2020,4,0.0,Empower Field at Mile High,Outdoor,Turf,5280.0,2001.0,Denver,CO,39.7439,-105.0201,Denver Broncos
378,Johnny Mundt,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.1%,JAC,jacksonville_jaguars,2020,4,3.2,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Jacksonville Jaguars
413,Ross Dwelley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,san_francisco_49ers,2020,4,0.0,Lincoln Financial Field,Outdoor,Grass,30.0,2003.0,Philadelphia,PA,39.9008,-75.1675,San Francisco 49ers
364,Mike Gesicki,1,3,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,33.7%,CIN,cincinnati_bengals,2020,4,8.9,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Cincinnati Bengals
363,Dawson Knox,2,3,16,8.0,9,0,0,0,0,0,0,1,1.6,1.6,5.6%,BUF,buffalo_bills,2020,4,7.92,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Buffalo Bills
411,Tanner Hudson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.2%,CIN,cincinnati_bengals,2020,4,0.0,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Cincinnati Bengals
350,Durham Smythe,2,2,30,15.0,18,0,0,0,0,0,0,1,3.0,3.0,0.6%,CHI,chicago_bears,2020,4,14.35,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Chicago Bears
385,Charlie Woerner,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,ATL,atlanta_falcons,2020,4,0.0,Lambeau Field,Outdoor,Grass,640.0,1957.0,Green Bay,WI,44.5013,-88.0622,Atlanta Falcons
393,Taysom Hill,1,1,8,8.0,8,0,0,3,6,0,0,1,0.0,0.0,19.9%,NO,new_orleans_saints,2020,4,4.35,Caesars Superdome,Indoor,Turf,3.0,1975.0,New Orleans,LA,29.9509,-90.0815,New Orleans Saints
361,Chris Manhertz,1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,0.0%,NYG,new_york_giants,2020,4,10.04,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,New York Giants
360,Stephen Carlson,0,0,0,0.0,0,0,0,0,0,0,0,1,2.0,2.0,0.0%,CHI,chicago_bears,2020,4,1.4,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Chicago Bears
416,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.5%,NO,new_orleans_saints,2020,4,0.0,Caesars Superdome,Indoor,Turf,3.0,1975.0,New Orleans,LA,29.9509,-90.0815,New Orleans Saints
359,Tyler Higbee,3,4,20,6.7,8,0,0,0,0,0,0,1,2.0,2.0,17.1%,LAR,los_angeles_rams,2020,4,9.26,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Los Angeles Rams
406,Andrew Beck,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYJ,new_york_jets,2020,4,0.0,Empower Field at Mile High,Outdoor,Turf,5280.0,2001.0,Denver,CO,39.7439,-105.0201,New York Jets
384,Cole Kmet,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,26.4%,CHI,chicago_bears,2020,4,0.0,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Chicago Bears
339,Drew Sample,3,5,47,15.7,23,1,0,0,0,0,0,1,4.7,4.7,0.6%,CIN,cincinnati_bengals,2020,4,20.84,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Cincinnati Bengals
380,Lawrence Cager,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,washington_commanders,2020,4,0.0,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Washington Commanders
409,Tyler Conklin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,14.3%,LAC,los_angeles_chargers,2020,4,0.0,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Los Angeles Chargers
324,Mark Andrews,3,3,57,19.0,25,2,2,0,0,0,0,1,17.7,17.7,94.0%,BAL,baltimore_ravens,2020,4,34.24,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Baltimore Ravens
352,Zach Ertz,4,5,9,2.3,8,0,0,0,0,0,0,1,2.9,2.9,48.5%,WAS,washington_commanders,2020,4,6.82,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Washington Commanders
325,Dalton Schultz,4,8,72,18.0,26,2,1,0,0,0,0,1,13.2,13.2,23.5%,HOU,houston_texans,2020,4,34.64,U.S. Bank Stadium,Indoor,Turf,840.0,2016.0,Minneapolis,MN,44.974,-93.2581,Houston Texans
365,Will Dissly,2,2,15,7.5,14,0,0,0,0,0,0,1,1.5,1.5,8.3%,LAC,los_angeles_chargers,2020,4,8.02,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Los Angeles Chargers
404,Irv Smith Jr.,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,HOU,houston_texans,2020,4,0.0,U.S. Bank Stadium,Indoor,Turf,840.0,2016.0,Minneapolis,MN,44.974,-93.2581,Houston Texans
327,Austin Hooper,5,7,34,6.8,12,0,1,0,0,0,0,1,9.4,9.4,3.5%,NE,new_england_patriots,2020,4,19.55,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,New England Patriots
328,T.J. Hockenson,2,4,9,4.5,8,0,1,0,0,0,0,1,8.9,8.9,94.4%,MIN,minnesota_vikings,2020,4,11.16,U.S. Bank Stadium,Indoor,Turf,840.0,2016.0,Minneapolis,MN,44.974,-93.2581,Minnesota Vikings
329,Donald Parham Jr.,1,1,19,19.0,19,0,1,0,0,0,0,1,7.9,7.9,1.0%,PIT,pittsburgh_steelers,2020,4,15.88,,,,,,,,,,Pittsburgh Steelers
331,Mo Alie-Cox,1,2,13,13.0,13,0,1,0,0,0,0,1,7.3,7.3,0.6%,IND,indianapolis_colts,2020,4,12.46,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Indianapolis Colts
332,Travis Kelce,3,7,70,23.3,45,2,0,0,0,0,0,1,7.0,7.0,95.2%,KC,kansas_city_chiefs,2020,4,31.65,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Kansas City Chiefs
333,Darren Waller,9,11,88,9.8,22,1,0,0,0,0,1,1,6.8,6.8,6.9%,MIA,miami_dolphins,2020,4,33.58,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,Miami Dolphins
334,Ian Thomas,2,5,5,2.5,3,0,1,0,0,0,0,1,6.5,6.5,0.1%,LV,las_vegas_raiders,2020,4,7.68,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Las Vegas Raiders
373,Foster Moreau,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,1.4%,NO,new_orleans_saints,2020,4,4.91,Caesars Superdome,Indoor,Turf,3.0,1975.0,New Orleans,LA,29.9509,-90.0815,New Orleans Saints
394,Pharaoh Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,MIA,miami_dolphins,2020,4,0.0,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,Miami Dolphins
342,Hunter Henry,2,4,39,19.5,29,1,0,0,0,0,0,1,3.9,3.9,48.4%,NE,new_england_patriots,2020,4,19.1,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,New England Patriots
343,Harrison Bryant,4,4,37,9.3,16,0,0,0,0,0,0,1,3.7,3.7,0.1%,PHI,philadelphia_eagles,2020,4,16.24,Lincoln Financial Field,Outdoor,Grass,30.0,2003.0,Philadelphia,PA,39.9008,-75.1675,Philadelphia Eagles
345,Evan Engram,6,10,35,5.8,12,0,0,0,0,0,0,1,3.5,3.5,88.2%,DEN,denver_broncos,2020,4,15.37,Empower Field at Mile High,Outdoor,Turf,5280.0,2001.0,Denver,CO,39.7439,-105.0201,Denver Broncos
346,Noah Fant,5,6,35,7.0,11,0,0,0,0,0,0,1,3.5,3.5,17.3%,SEA,seattle_seahawks,2020,4,15.1,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,Seattle Seahawks
420,Tyler Ott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,washington_commanders,2020,4,0.0,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Washington Commanders
426,Darren Waller,5,7,48,9.6,23,1,1,0,0,0,0,1,10.8,10.8,6.9%,MIA,miami_dolphins,2020,5,25.65,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,Miami Dolphins
494,Mo Alie-Cox,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,IND,indianapolis_colts,2020,5,0.0,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Indianapolis Colts
433,Irv Smith Jr.,4,5,64,16.0,25,2,0,0,0,0,0,1,6.4,6.4,0.0%,HOU,houston_texans,2020,5,26.98,NRG Stadium,Indoor,Turf,50.0,2002.0,Houston,TX,29.6847,-95.4107,Houston Texans
487,Ian Thomas,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,LV,las_vegas_raiders,2020,5,0.0,Allegiant Stadium,Indoor,Turf,2001.0,2020.0,Las Vegas,NV,36.0908,-115.183,Las Vegas Raiders
435,Austin Hooper,5,10,57,11.4,18,0,0,0,0,0,0,1,5.7,5.7,3.5%,NE,new_england_patriots,2020,5,23.5,,,,,,,,,,New England Patriots
432,Will Dissly,1,1,19,19.0,19,0,1,0,0,0,0,1,7.9,7.9,8.3%,LAC,los_angeles_chargers,2020,5,15.88,Caesars Superdome,Indoor,Turf,3.0,1975.0,New Orleans,LA,29.9509,-90.0815,Los Angeles Chargers
431,Hunter Henry,4,8,23,5.8,8,0,1,0,0,0,0,1,8.3,8.3,48.4%,NE,new_england_patriots,2020,5,15.13,,,,,,,,,,New England Patriots
485,Taysom Hill,0,2,0,0.0,0,0,0,3,13,1,0,1,0.0,0.0,19.9%,NO,new_orleans_saints,2020,5,0.0,Caesars Superdome,Indoor,Turf,3.0,1975.0,New Orleans,LA,29.9509,-90.0815,New Orleans Saints
430,Evan Engram,1,2,16,16.0,16,0,0,2,9,1,0,1,8.5,8.5,88.2%,DEN,denver_broncos,2020,5,14.3,,,,,,,,,,Denver Broncos
514,Tyler Ott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,washington_commanders,2020,5,0.0,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Washington Commanders
438,George Kittle,4,8,44,11.0,12,0,0,0,0,0,0,1,4.4,4.4,97.9%,SF,san_francisco_49ers,2020,5,18.33,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,San Francisco 49ers
443,Drew Sample,2,2,22,11.0,14,0,0,0,0,0,0,1,2.2,2.2,0.6%,CIN,cincinnati_bengals,2020,5,10.79,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Cincinnati Bengals
512,James Winchester,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,KC,kansas_city_chiefs,2020,5,0.0,Allegiant Stadium,Indoor,Turf,2001.0,2020.0,Las Vegas,NV,36.0908,-115.183,Kansas City Chiefs
428,Mike Gesicki,5,6,91,18.2,70,1,0,0,0,0,0,1,9.1,9.1,33.7%,CIN,cincinnati_bengals,2020,5,40.7,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Cincinnati Bengals
508,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.5%,NO,new_orleans_saints,2020,5,0.0,Caesars Superdome,Indoor,Turf,3.0,1975.0,New Orleans,LA,29.9509,-90.0815,New Orleans Saints
424,Mark Andrews,6,9,56,9.3,14,0,1,0,0,0,0,1,11.6,11.6,94.0%,BAL,baltimore_ravens,2020,5,27.52,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Baltimore Ravens
449,Dawson Knox,1,3,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,5.6%,BUF,buffalo_bills,2020,5,8.9,Nissan Stadium,Outdoor,Grass,476.0,1999.0,Nashville,TN,36.1665,-86.7713,Buffalo Bills
422,Jonnu Smith,5,7,40,8.0,14,0,2,0,0,0,0,1,16.0,16.0,89.6%,PIT,pittsburgh_steelers,2020,5,26.55,Acrisure Stadium,Outdoor,Grass,730.0,2001.0,Pittsburgh,PA,40.4468,-80.0158,Pittsburgh Steelers
504,Chris Manhertz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,new_york_giants,2020,5,0.0,AT&T Stadium,Indoor,Turf,639.0,2009.0,Arlington,TX,32.7473,-97.0945,New York Giants
495,Johnny Mundt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,JAC,jacksonville_jaguars,2020,5,0.0,NRG Stadium,Indoor,Turf,50.0,2002.0,Houston,TX,29.6847,-95.4107,Jacksonville Jaguars
421,Travis Kelce,8,12,108,13.5,32,2,1,0,0,0,0,1,16.8,16.8,95.2%,KC,kansas_city_chiefs,2020,5,47.49,Allegiant Stadium,Indoor,Turf,2001.0,2020.0,Las Vegas,NV,36.0908,-115.183,Kansas City Chiefs
498,Stephen Carlson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,chicago_bears,2020,5,0.0,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Chicago Bears
476,Cole Kmet,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,26.4%,CHI,chicago_bears,2020,5,0.0,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Chicago Bears
452,Tyler Higbee,2,2,12,6.0,9,0,0,0,0,0,0,1,1.2,1.2,17.1%,LAR,los_angeles_rams,2020,5,6.34,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Los Angeles Rams
501,Ross Dwelley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,san_francisco_49ers,2020,5,0.0,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,San Francisco 49ers
499,Tyler Conklin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,14.3%,LAC,los_angeles_chargers,2020,5,0.0,Caesars Superdome,Indoor,Turf,3.0,1975.0,New Orleans,LA,29.9509,-90.0815,Los Angeles Chargers
475,Harrison Bryant,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,PHI,philadelphia_eagles,2020,5,0.0,Acrisure Stadium,Outdoor,Grass,730.0,2001.0,Pittsburgh,PA,40.4468,-80.0158,Philadelphia Eagles
456,Tanner Hudson,1,4,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,1.2%,CIN,cincinnati_bengals,2020,5,5.48,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Cincinnati Bengals
496,Foster Moreau,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.4%,NO,new_orleans_saints,2020,5,0.0,Caesars Superdome,Indoor,Turf,3.0,1975.0,New Orleans,LA,29.9509,-90.0815,New Orleans Saints
462,David Njoku,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,90.8%,CLE,cleveland_browns,2020,5,3.77,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Cleveland Browns
461,Dalton Schultz,1,3,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,23.5%,HOU,houston_texans,2020,5,3.77,NRG Stadium,Indoor,Turf,50.0,2002.0,Houston,TX,29.6847,-95.4107,Houston Texans
472,Sean Mckeon,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,IND,indianapolis_colts,2020,5,0.0,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Indianapolis Colts
471,Charlie Woerner,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,ATL,atlanta_falcons,2020,5,0.0,Bank of America Stadium,Outdoor,Grass,748.0,1996.0,Charlotte,NC,35.2258,-80.8528,Atlanta Falcons
460,Zach Ertz,1,6,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,48.5%,WAS,washington_commanders,2020,5,3.77,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Washington Commanders
497,Donald Parham Jr.,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,PIT,pittsburgh_steelers,2020,5,0.0,Acrisure Stadium,Outdoor,Grass,730.0,2001.0,Pittsburgh,PA,40.4468,-80.0158,Pittsburgh Steelers
465,Pharaoh Brown,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.1%,MIA,miami_dolphins,2020,5,2.63,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,Miami Dolphins
526,T.J. Hockenson,2,5,17,8.5,16,0,1,0,0,0,0,1,7.7,7.7,94.4%,MIN,minnesota_vikings,2020,6,13.72,Mercedes-Benz Stadium,Indoor,Turf,1050.0,2017.0,Atlanta,GA,33.755,-84.4008,Minnesota Vikings
562,Sean Mckeon,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,IND,indianapolis_colts,2020,6,0.0,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Indianapolis Colts
517,George Kittle,7,10,109,15.6,44,1,1,0,0,0,0,1,16.9,16.9,97.9%,SF,san_francisco_49ers,2020,6,48.87,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,San Francisco 49ers
588,Drew Sample,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,CIN,cincinnati_bengals,2020,6,0.0,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Cincinnati Bengals
535,Dalton Schultz,4,5,35,8.8,13,0,0,0,0,0,0,1,3.5,3.5,23.5%,HOU,houston_texans,2020,6,15.22,Nissan Stadium,Outdoor,Grass,476.0,1999.0,Nashville,TN,36.1665,-86.7713,Houston Texans
518,Travis Kelce,5,7,65,13.0,20,1,2,0,0,0,1,1,16.5,16.5,95.2%,KC,kansas_city_chiefs,2020,6,34.5,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Kansas City Chiefs
579,Mike Gesicki,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,33.7%,CIN,cincinnati_bengals,2020,6,0.0,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Cincinnati Bengals
534,Albert Okwuegbunam Jr.,2,6,45,22.5,27,1,0,0,0,0,0,1,4.5,4.5,0.0%,IND,indianapolis_colts,2020,6,21.28,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Indianapolis Colts
532,Austin Hooper,5,6,52,10.4,36,1,0,0,0,0,0,1,5.2,5.2,3.5%,NE,new_england_patriots,2020,6,23.65,Empower Field at Mile High,Outdoor,Turf,5280.0,2001.0,Denver,CO,39.7439,-105.0201,New England Patriots
593,Andrew Beck,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYJ,new_york_jets,2020,6,0.0,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,New York Jets
531,Tyler Higbee,3,4,56,18.7,31,1,0,0,0,0,0,1,5.6,5.6,17.1%,LAR,los_angeles_rams,2020,6,24.98,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,Los Angeles Rams
