Year,Week,Rank,Player,Team,FPTS,Score,Y/A,FPTS/G,FPTS,Rush_TD,FL,ATT,REC,TGT,Y/R,Rush_Yds,LG,20+,Date,Time,stadium_name,city,state,latitude,longitude,indoor_outdoor,surface_type,elevation,year_opened,temp_C,precip_mm,wind_kph,rel_humidity,pressure_hpa
2022,8,17,Kenyan Drake,baltimore_ravens,12.7,36.68,8.9,12.7,12.7,0,0,7,4,4,1.3,62,40,1,2022-10-27,8:15PM,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26.0,1998.0,,,,,
2022,8,18,Jamaal Williams,detroit_lions,19.6,36.54,5.3,19.6,19.6,2,0,10,3,3,7.7,53,15,0,2022-10-30,1:00PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,,,,,
2022,8,19,Devin Singletary,buffalo_bills,8.3,36.52,4.8,8.3,8.3,0,0,14,1,2,16.0,67,30,1,2022-10-30,8:20PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,,,,,
2022,8,20,Gus Edwards,baltimore_ravens,6.5,34.48,5.9,6.5,6.5,0,0,11,0,0,0.0,65,22,1,2022-10-27,8:15PM,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26.0,1998.0,,,,,
2022,8,21,Raheem Mostert,miami_dolphins,6.7,34.34,4.6,6.7,6.7,0,0,14,1,1,3.0,64,13,0,2022-10-30,1:00PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,,,,,
2022,8,22,Saquon Barkley,new_york_giants,12.2,33.06,2.7,12.2,12.2,1,0,20,3,5,3.0,53,15,0,2022-10-30,4:25PM,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20.0,2002.0,,,,,
2022,8,23,Kenneth Walker,seattle_seahawks,11.2,31.27,2.8,11.2,11.2,1,0,18,1,2,1.0,51,16,0,2022-10-30,4:25PM,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20.0,2002.0,,,,,
2022,8,24,Aj Dillon,green_bay_packers,6.3,29.36,5.4,6.3,6.3,0,0,10,1,1,9.0,54,27,1,2022-10-30,8:20PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,,,,,
2022,8,25,Latavius Murray,denver_broncos,11.9,29.04,3.3,11.9,11.9,1,0,14,1,2,13.0,46,9,0,2022-10-30,9:30AM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,,,,,
2022,8,26,Latavius Murray,new_orleans_saints,11.9,29.04,3.3,11.9,11.9,1,0,14,1,2,13.0,46,9,0,2022-10-30,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,,,,,
2022,8,27,David Montgomery,chicago_bears,5.5,28.82,3.5,5.5,5.5,0,1,15,3,3,7.3,53,10,0,2022-10-30,1:00PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,,,,,
2022,8,28,Jaylen Warren,pittsburgh_steelers,7.5,28.4,8.3,7.5,7.5,0,0,6,3,3,8.3,50,19,0,2022-10-30,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,,,,,
2022,8,29,Tyler Allgeier,atlanta_falcons,14.5,26.92,2.8,14.5,14.5,0,0,14,3,3,15.3,39,13,0,2022-10-30,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,,,,,
2022,8,30,Alexander Mattison,minnesota_vikings,10.0,25.1,8.0,10.0,10.0,1,0,5,0,0,0.0,40,15,0,2022-10-30,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,,,,,
2022,8,31,Kareem Hunt,cleveland_browns,7.2,24.57,3.8,7.2,7.2,0,0,11,4,4,7.5,42,15,0,2022-10-31,8:15PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2022,8,32,Josh Jacobs,las_vegas_raiders,5.4,23.9,4.3,5.4,5.4,0,0,10,2,4,5.5,43,16,0,2022-10-30,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,,,,,
2022,8,33,Dameon Pierce,houston_texans,11.1,23.44,2.3,11.1,11.1,0,0,15,3,5,5.3,35,16,0,2022-10-30,4:05PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,,,,,
2022,8,34,James Cook,buffalo_bills,7.6,21.2,7.0,7.6,7.6,0,0,5,1,1,41.0,35,17,0,2022-10-30,8:20PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,,,,,
2022,8,35,Damien Harris,new_england_patriots,5.2,21.06,3.4,5.2,5.2,0,0,11,2,2,7.5,37,11,0,2022-10-30,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2022,8,36,Melvin Gordon,denver_broncos,11.2,20.73,3.2,11.2,11.2,1,0,9,3,4,7.7,29,9,0,2022-10-30,9:30AM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,,,,,
2022,8,37,Melvin Gordon,kansas_city_chiefs,11.2,20.73,3.2,11.2,11.2,1,0,9,3,4,7.7,29,9,0,,,,,,,,,,,,,,,,
2022,8,38,Najee Harris,pittsburgh_steelers,6.0,19.4,4.0,6.0,6.0,0,0,8,6,6,4.3,32,18,0,2022-10-30,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,,,,,
2022,8,39,Leonard Fournette,tampa_bay_buccaneers,11.8,18.7,2.7,11.8,11.8,1,0,9,3,3,11.3,24,9,0,2022-10-27,8:15PM,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26.0,1998.0,,,,,
2022,8,40,Velus Jones,chicago_bears,0.0,17.62,16.5,0.0,0.0,0,0,2,1,3,5.0,33,18,0,2022-10-30,1:00PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,,,,,
2022,8,41,Antonio Gibson,washington_commanders,13.7,17.2,2.7,13.7,13.7,0,0,7,7,7,8.3,19,5,0,2022-10-30,4:25PM,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700.0,2008.0,,,,,
2022,8,42,Joe Mixon,cincinnati_bengals,5.9,17.11,3.4,5.9,5.9,0,0,8,7,9,4.6,27,6,0,2022-10-31,8:15PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2022,8,43,Michael Carter,new_york_jets,6.1,16.4,3.7,6.1,6.1,0,0,7,4,7,8.8,26,11,0,2022-10-30,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2022,8,44,Michael Carter,new_york_jets,6.1,16.4,3.7,6.1,6.1,0,0,7,4,7,8.8,26,11,0,2022-10-30,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2022,8,45,Nyheim Miller-Hines,unknown,10.9,16.15,4.0,10.9,10.9,1,0,5,2,2,14.5,20,9,0,,,,,,,,,,,,,,,,
2022,8,46,Justice Hill,baltimore_ravens,2.8,15.45,7.0,2.8,2.8,0,0,4,0,0,0.0,28,12,0,2022-10-27,8:15PM,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26.0,1998.0,,,,,
2022,8,47,Spencer Brown,buffalo_bills,2.7,14.78,4.5,2.7,2.7,0,0,6,0,1,0.0,27,7,0,2022-10-30,8:20PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,,,,,
2022,8,48,Spencer Brown,carolina_panthers,2.7,14.78,4.5,2.7,2.7,0,0,6,0,1,0.0,27,7,0,2022-10-30,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,,,,,
2022,8,49,Malik Davis,dallas_cowboys,4.1,13.84,2.9,4.1,4.1,0,0,8,2,2,9.0,23,8,0,2022-10-30,1:00PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,,,,,
2022,8,50,Eno Benjamin,arizona_cardinals,4.5,13.81,2.4,4.5,4.5,0,0,9,4,7,5.8,22,7,0,2022-10-30,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,,,,,
2022,8,51,Eno Benjamin,houston_texans,4.5,13.81,2.4,4.5,4.5,0,0,9,4,7,5.8,22,7,0,2022-10-30,4:05PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,,,,,
2022,8,52,Eno Benjamin,new_orleans_saints,4.5,13.81,2.4,4.5,4.5,0,0,9,4,7,5.8,22,7,0,2022-10-30,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,,,,,
2022,8,53,Ronnie Rivers,los_angeles_rams,3.6,12.84,2.6,3.6,3.6,0,0,8,4,4,3.8,21,5,0,2022-10-30,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2022,8,54,Rachaad White,tampa_bay_buccaneers,4.3,12.12,4.8,4.3,4.3,0,0,4,3,3,8.0,19,8,0,2022-10-27,8:15PM,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26.0,1998.0,,,,,
2022,8,55,Boston Scott,philadelphia_eagles,2.1,11.65,3.0,2.1,2.1,0,0,7,0,0,0.0,21,8,0,2022-10-30,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,,,,,
2022,8,56,Brian Robinson,washington_commanders,2.0,11.18,2.5,2.0,2.0,0,0,8,0,0,0.0,20,7,0,2022-10-30,4:25PM,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700.0,2008.0,,,,,
2022,8,57,Darrell Henderson,jacksonville_jaguars,3.0,9.9,4.0,3.0,3.0,0,0,4,2,2,7.0,16,6,0,2022-10-30,9:30AM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,,,,,
2022,8,58,Darrell Henderson,los_angeles_rams,3.0,9.9,4.0,3.0,3.0,0,0,4,2,2,7.0,16,6,0,2022-10-30,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2022,8,59,D'Ernest Johnson,cleveland_browns,1.7,9.54,4.3,1.7,1.7,0,0,4,0,0,0.0,17,7,0,2022-10-31,8:15PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2022,8,60,James Robinson,jacksonville_jaguars,1.7,9.51,3.4,1.7,1.7,0,0,5,0,1,0.0,17,7,0,2022-10-30,9:30AM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,,,,,
2022,8,61,James Robinson,new_york_jets,1.7,9.51,3.4,1.7,1.7,0,0,5,0,1,0.0,17,7,0,2022-10-30,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2022,8,62,Jeff Wilson,miami_dolphins,3.5,9.17,3.5,3.5,3.5,0,0,4,2,2,10.5,14,12,0,2022-10-30,1:00PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,,,,,
2022,8,63,Jeff Wilson,san_francisco_49ers,3.5,9.17,3.5,3.5,3.5,0,0,4,2,2,10.5,14,12,0,2022-10-30,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2022,8,64,D'Andre Swift,detroit_lions,9.3,8.53,1.2,9.3,9.3,0,0,5,5,5,5.4,6,7,0,2022-10-30,1:00PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,,,,,
2022,8,65,Chase Edmonds,denver_broncos,1.4,7.93,3.5,1.4,1.4,0,0,4,0,0,0.0,14,8,0,2022-10-30,9:30AM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,,,,,
2022,8,66,Chase Edmonds,miami_dolphins,1.4,7.93,3.5,1.4,1.4,0,0,4,0,0,0.0,14,8,0,2022-10-30,1:00PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,,,,,
2022,8,67,Jamycal Hasty,jacksonville_jaguars,1.0,7.55,3.3,1.0,1.0,0,0,4,3,4,-1.0,13,12,0,2022-10-30,9:30AM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,,,,,
2022,8,68,Dwayne Washington,new_orleans_saints,1.3,7.4,3.3,1.3,1.3,0,0,4,0,0,0.0,13,4,0,2022-10-30,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,,,,,
2022,8,69,Travis Homer,seattle_seahawks,3.1,7.1,5.0,3.1,3.1,0,0,2,1,1,21.0,10,7,0,2022-10-30,4:25PM,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20.0,2002.0,,,,,
2022,8,70,Malcolm Brown,los_angeles_rams,1.0,5.8,2.0,1.0,1.0,0,0,5,0,0,0.0,10,4,0,2022-10-30,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2022,8,71,Samaje Perine,cincinnati_bengals,1.7,5.45,7.0,1.7,1.7,0,0,1,3,3,3.3,7,7,0,2022-10-31,8:15PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2022,8,72,Darrel Williams,arizona_cardinals,1.4,5.24,1.6,1.4,1.4,0,0,5,2,3,3.0,8,5,0,2022-10-30,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,,,,,
2022,8,73,Jd Mckissic,washington_commanders,2.0,4.65,3.0,2.0,2.0,0,0,2,3,5,4.7,6,4,0,2022-10-30,4:25PM,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700.0,2008.0,,,,,
2022,8,74,Alec Ingold,miami_dolphins,6.6,4.5,1.0,6.6,6.6,1,0,1,1,1,5.0,1,1,0,2022-10-30,1:00PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,,,,,
2022,8,75,Craig Reynolds,detroit_lions,0.7,4.22,3.5,0.7,0.7,0,0,2,0,1,0.0,7,5,0,2022-10-30,1:00PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,,,,,
2022,8,76,Matt Breida,new_york_giants,1.5,3.68,2.5,1.5,1.5,0,0,2,1,2,10.0,5,3,0,2022-10-30,4:25PM,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20.0,2002.0,,,,,
2022,8,77,Ty Johnson,new_york_jets,0.6,3.65,3.0,0.6,0.6,0,0,2,0,2,0.0,6,4,0,2022-10-30,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2022,8,78,Derek Watt,pittsburgh_steelers,6.6,3.5,0.0,6.6,6.6,0,0,0,2,2,3.0,0,0,0,2022-10-30,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,,,,,
2022,8,79,Kenneth Gainwell,philadelphia_eagles,1.1,2.55,3.0,1.1,1.1,0,0,1,1,1,8.0,3,3,0,2022-10-30,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,,,,,
2022,8,80,Ameer Abdullah,las_vegas_raiders,2.8,1.8,0.0,2.8,2.8,0,0,0,4,5,7.0,0,0,0,2022-10-30,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,,,,,
2022,8,81,Chris Evans,cincinnati_bengals,2.6,1.4,0.0,2.6,2.6,0,0,0,1,1,26.0,0,0,0,2022-10-31,8:15PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2022,8,82,Salvon Ahmed,miami_dolphins,0.2,1.4,2.0,0.2,0.2,0,0,1,0,0,0.0,2,2,0,2022-10-30,1:00PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,,,,,
2022,8,83,Raheem Blackshear,buffalo_bills,0.1,0.78,0.5,0.1,0.1,0,0,2,0,0,0.0,1,3,0,2022-10-30,8:20PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,,,,,
2022,8,84,Raheem Blackshear,carolina_panthers,0.1,0.78,0.5,0.1,0.1,0,0,2,0,0,0.0,1,3,0,2022-10-30,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,,,,,
2022,8,85,Avery Williams,atlanta_falcons,0.7,0.55,0.0,0.7,0.7,0,0,0,2,2,3.5,0,0,0,2022-10-30,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,,,,,
2022,8,86,Rex Burkhead,houston_texans,0.2,0.2,0.0,0.2,0.2,0,0,0,1,1,2.0,0,0,0,2022-10-30,4:05PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,,,,,
2022,8,87,Mark Ingram,new_orleans_saints,0.2,0.2,0.0,0.2,0.2,0,0,0,1,1,2.0,0,0,0,2022-10-30,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,,,,,
2022,8,88,Troy Hairston,houston_texans,0.0,0.2,0.0,0.0,0.0,0,0,0,2,2,3.5,0,0,0,2022-10-30,4:05PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,,,,,
2022,8,89,Dare Ogunbowale,houston_texans,0.0,0.1,0.0,0.0,0.0,0,0,0,1,1,0.0,0,0,0,2022-10-30,4:05PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,,,,,
2022,8,90,Demetric Felton,cleveland_browns,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2022-10-31,8:15PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2022,8,91,Deejay Dallas,seattle_seahawks,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2022-10-30,4:25PM,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20.0,2002.0,,,,,
2022,8,92,Patrick Taylor,green_bay_packers,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2022-10-30,8:20PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,,,,,
2022,8,93,Hassan Haskins,tennessee_titans,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2022-10-30,4:05PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,,,,,
2022,8,94,Pierre Strong,new_england_patriots,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2022-10-30,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2022,8,95,Keaontay Ingram,arizona_cardinals,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2022-10-30,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,,,,,
2022,8,96,Gary Brightwell,new_york_giants,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2022-10-30,4:25PM,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20.0,2002.0,,,,,
2022,8,97,Kene Nwangwu,minnesota_vikings,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2022-10-30,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,,,,,
2022,8,98,Justin Jackson,detroit_lions,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2022-10-30,1:00PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,,,,,
2022,8,99,Patrick Ricard,baltimore_ravens,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2022-10-27,8:15PM,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26.0,1998.0,,,,,
2022,8,100,Cullen Gillaspia,seattle_seahawks,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2022-10-30,4:25PM,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20.0,2002.0,,,,,
2022,8,101,Trayveon Williams,cincinnati_bengals,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2022-10-31,8:15PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2022,8,102,Keith Smith,atlanta_falcons,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2022-10-30,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,,,,,
2022,8,103,Cj Ham,minnesota_vikings,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2022-10-30,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,,,,,
2022,8,104,Deon Jackson,indianapolis_colts,-0.4,-2.5,-4.0,-0.4,-0.4,0,0,1,0,0,0.0,-4,0,0,2022-10-30,4:25PM,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700.0,2008.0,,,,,
2022,8,105,Trestan Ebner,chicago_bears,-0.5,-2.68,-2.5,-0.5,-0.5,0,0,2,0,0,0.0,-5,3,0,2022-10-30,1:00PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,,,,,
2022,9,1,Joe Mixon,cincinnati_bengals,51.1,99.65,7.0,51.1,51.1,4,0,22,4,5,14.5,153,29,2,2022-11-06,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,,,,,
2022,9,2,Dameon Pierce,houston_texans,13.9,72.96,5.1,13.9,13.9,0,0,27,0,0,0.0,139,36,1,2022-11-03,8:15PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,,,,,
2022,9,3,Derrick Henry,tennessee_titans,23.5,67.02,6.8,23.5,23.5,2,0,17,0,0,0.0,115,56,2,2022-11-06,8:20PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2022,9,4,Kenneth Walker,seattle_seahawks,24.9,65.83,4.2,24.9,24.9,2,0,26,3,4,6.7,109,15,0,2022-11-06,4:05PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,,,,,
2022,9,5,Travis Etienne,jacksonville_jaguars,24.6,65.74,3.9,24.6,24.6,2,0,28,2,2,8.5,109,18,0,2022-11-06,1:00PM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,,,,,
2022,9,6,Kenyan Drake,baltimore_ravens,22.9,57.28,3.9,22.9,22.9,2,0,24,2,2,8.0,93,18,0,2022-11-07,8:15PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,,,,,
2022,9,7,Tyler Allgeier,atlanta_falcons,12.3,53.28,9.9,12.3,12.3,0,0,10,1,1,24.0,99,44,1,2022-11-06,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,,,,,
2022,9,8,Miles Sanders,philadelphia_eagles,15.3,52.43,5.5,15.3,15.3,1,0,17,0,0,0.0,93,25,1,2022-11-03,8:15PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,,,,,
2022,9,9,Jamaal Williams,detroit_lions,10.1,44.41,3.4,10.1,10.1,0,0,24,0,0,0.0,81,14,0,2022-11-06,1:00PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,,,,,
2022,9,10,Michael Carter,new_york_jets,14.6,44.15,6.3,14.6,14.6,1,0,12,1,1,10.0,76,25,1,2022-11-06,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2022,9,11,Michael Carter,new_york_jets,14.6,44.15,6.3,14.6,14.6,1,0,12,1,1,10.0,76,25,1,2022-11-06,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2022,9,12,Josh Jacobs,las_vegas_raiders,8.7,37.09,3.9,8.7,8.7,0,0,17,3,3,6.7,67,15,0,2022-11-06,1:00PM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,,,,,
2022,9,13,Rhamondre Stevenson,new_england_patriots,13.0,35.9,4.0,13.0,13.0,0,0,15,3,7,3.3,60,16,0,2022-11-06,1:00PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,,,,,
2022,9,14,Austin Ekeler,los_angeles_chargers,17.1,32.61,3.4,17.1,17.1,1,1,14,7,8,3.4,47,9,0,2022-11-06,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,,,,,
2022,9,15,Jeff Wilson,miami_dolphins,13.2,31.6,5.7,13.2,13.2,0,0,9,3,3,7.0,51,28,1,2022-11-06,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,,,,,
2022,9,16,Jeff Wilson,san_francisco_49ers,13.2,31.6,5.7,13.2,13.2,0,0,9,3,3,7.0,51,28,1,,,,,,,,,,,,,,,,
2022,9,17,Cordarrelle Patterson,atlanta_falcons,17.3,31.16,3.4,17.3,17.3,2,0,13,1,1,9.0,44,7,0,2022-11-06,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,,,,,
2022,9,18,Darrell Henderson,jacksonville_jaguars,5.6,29.9,4.7,5.6,5.6,0,0,12,0,1,0.0,56,23,1,2022-11-06,1:00PM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,,,,,
