city,state,stadium_name,Date,Time,latitude,longitude,timezone,temp_C,precip_mm,wind_kph,rel_humidity,pressure_hpa
Houston,TX,NRG Stadium,2024-12-15,1:00PM,29.6847,-95.4107,America/Chicago,,,,,
New Orleans,LA,Caesars Superdome,2024-12-15,1:00PM,29.9509,-90.0815,America/Chicago,,,,,
Jacksonville,FL,TIAA Bank Field,2024-12-15,1:00PM,30.3239,-81.6373,America/New_York,,,,,
East Rutherford,NJ,MetLife Stadium,2024-12-15,1:00PM,40.8136,-74.0744,America/New_York,,,,,
Detroit,MI,Ford Field,2024-12-15,4:25PM,42.34,-83.0456,America/Detroit,,,,,
Denver,CO,Empower Field at Mile High,2024-12-15,4:25PM,39.7439,-105.0201,America/Denver,,,,,
Glendale,AZ,State Farm Stadium,2024-12-15,4:25PM,33.5275,-112.2625,America/Phoenix,,,,,
Philadelphia,PA,Lincoln Financial Field,2024-12-15,4:25PM,39.9008,-75.1675,America/New_York,,,,,
Inglewood,CA,SoFi Stadium,2024-12-15,4:25PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Seattle,WA,Lumen Field,2024-12-15,8:20PM,47.5952,-122.3316,America/Los_Angeles,,,,,
Minneapolis,MN,U.S. Bank Stadium,2024-12-16,8:00PM,44.974,-93.2581,America/Chicago,,,,,
Las Vegas,NV,Allegiant Stadium,2024-12-16,8:30PM,36.0908,-115.183,America/Los_Angeles,,,,,
Inglewood,CA,SoFi Stadium,2024-12-19,8:15PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2024-12-21,1:00PM,39.049,-94.4839,America/Chicago,,,,,
Baltimore,MD,M&T Bank Stadium,2024-12-21,4:30PM,39.2779,-76.6227,America/New_York,,,,,
Atlanta,GA,Mercedes-Benz Stadium,2024-12-22,1:00PM,33.755,-84.4008,America/New_York,,,,,
Charlotte,NC,Bank of America Stadium,2024-12-22,1:00PM,35.2258,-80.8528,America/New_York,,,,,
Chicago,IL,Soldier Field,2024-12-22,1:00PM,41.8623,-87.6167,America/Chicago,,,,,
Indianapolis,IN,Lucas Oil Stadium,2024-12-22,1:00PM,39.7601,-86.1639,America/Indiana/Indianapolis,,,,,
Cincinnati,OH,Paycor Stadium,2024-12-22,1:00PM,39.0954,-84.516,America/New_York,,,,,
East Rutherford,NJ,MetLife Stadium,2024-12-22,1:00PM,40.8136,-74.0744,America/New_York,,,,,
Landover,MD,FedExField,2024-12-22,1:00PM,38.9078,-76.8645,America/New_York,,,,,
Seattle,WA,Lumen Field,2024-12-22,4:05PM,47.5952,-122.3316,America/Los_Angeles,,,,,
Las Vegas,NV,Allegiant Stadium,2024-12-22,4:25PM,36.0908,-115.183,America/Los_Angeles,,,,,
Orchard Park,NY,Highmark Stadium,2024-12-22,4:25PM,42.7738,-78.7868,America/New_York,,,,,
Miami Gardens,FL,Hard Rock Stadium,2024-12-22,4:25PM,25.958,-80.238,America/New_York,,,,,
Green Bay,WI,Lambeau Field,2024-12-23,8:15PM,44.5013,-88.0622,America/Chicago,,,,,
Arlington,TX,AT&T Stadium,2024-12-22,8:20PM,32.7473,-97.0945,America/Chicago,,,,,
Pittsburgh,PA,Acrisure Stadium,2024-12-25,1:00PM,40.4468,-80.0158,America/New_York,,,,,
Houston,TX,NRG Stadium,2024-12-25,4:30PM,29.6847,-95.4107,America/Chicago,,,,,
Chicago,IL,Soldier Field,2024-12-26,8:15PM,41.8623,-87.6167,America/Chicago,,,,,
Foxborough,MA,Gillette Stadium,2024-12-28,1:00PM,42.0909,-71.2643,America/New_York,,,,,
Cincinnati,OH,Paycor Stadium,2024-12-28,4:30PM,39.0954,-84.516,America/New_York,,,,,
Orchard Park,NY,Highmark Stadium,2024-12-29,1:00PM,42.7738,-78.7868,America/New_York,,,,,
Inglewood,CA,SoFi Stadium,2024-12-28,8:10PM,33.9535,-118.3392,America/Los_Angeles,,,,,
East Rutherford,NJ,MetLife Stadium,2024-12-29,1:00PM,40.8136,-74.0744,America/New_York,,,,,
Tampa,FL,Raymond James Stadium,2024-12-29,1:00PM,27.9759,-82.5033,America/New_York,,,,,
Philadelphia,PA,Lincoln Financial Field,2024-12-29,1:00PM,39.9008,-75.1675,America/New_York,,,,,
Jacksonville,FL,TIAA Bank Field,2024-12-29,1:00PM,30.3239,-81.6373,America/New_York,,,,,
New Orleans,LA,Caesars Superdome,2024-12-29,1:00PM,29.9509,-90.0815,America/Chicago,,,,,
Cleveland,OH,FirstEnergy Stadium,2024-12-29,4:05PM,41.5061,-81.6995,America/New_York,,,,,
Landover,MD,FedExField,2024-12-29,8:20PM,38.9078,-76.8645,America/New_York,,,,,
Minneapolis,MN,U.S. Bank Stadium,2024-12-29,4:25PM,44.974,-93.2581,America/Chicago,,,,,
Santa Clara,CA,Levi's Stadium,2024-12-30,8:15PM,37.403,-121.9692,America/Los_Angeles,,,,,
Baltimore,MD,M&T Bank Stadium,2025-01-04,4:30PM,39.2779,-76.6227,America/New_York,,,,,
Atlanta,GA,Mercedes-Benz Stadium,2025-01-05,1:00PM,33.755,-84.4008,America/New_York,,,,,
Foxborough,MA,Gillette Stadium,2025-01-05,1:00PM,42.0909,-71.2643,America/New_York,,,,,
Pittsburgh,PA,Acrisure Stadium,2025-01-04,8:00PM,40.4468,-80.0158,America/New_York,,,,,
Green Bay,WI,Lambeau Field,2025-01-05,1:00PM,44.5013,-88.0622,America/Chicago,,,,,
Indianapolis,IN,Lucas Oil Stadium,2025-01-05,1:00PM,39.7601,-86.1639,America/Indiana/Indianapolis,,,,,
Nashville,TN,Nissan Stadium,2025-01-05,1:00PM,36.1665,-86.7713,America/Chicago,,,,,
Arlington,TX,AT&T Stadium,2025-01-05,1:00PM,32.7473,-97.0945,America/Chicago,,,,,
Tampa,FL,Raymond James Stadium,2025-01-05,1:00PM,27.9759,-82.5033,America/New_York,,,,,
Philadelphia,PA,Lincoln Financial Field,2025-01-05,1:00PM,39.9008,-75.1675,America/New_York,,,,,
Glendale,AZ,State Farm Stadium,2025-01-05,4:25PM,33.5275,-112.2625,America/Phoenix,,,,,
East Rutherford,NJ,MetLife Stadium,2025-01-05,4:25PM,40.8136,-74.0744,America/New_York,,,,,
Denver,CO,Empower Field at Mile High,2025-01-05,4:25PM,39.7439,-105.0201,America/Denver,,,,,
Inglewood,CA,SoFi Stadium,2025-01-05,4:25PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Detroit,MI,Ford Field,2025-01-05,8:20PM,42.34,-83.0456,America/Detroit,,,,,
Las Vegas,NV,Allegiant Stadium,2025-01-05,4:25PM,36.0908,-115.183,America/Los_Angeles,,,,,
Houston,TX,NRG Stadium,2025-01-11,4:30PM,29.6847,-95.4107,America/Chicago,,,,,
Baltimore,MD,M&T Bank Stadium,2025-01-11,8:00PM,39.2779,-76.6227,America/New_York,,,,,
Orchard Park,NY,Highmark Stadium,2025-01-12,1:00PM,42.7738,-78.7868,America/New_York,,,,,
Philadelphia,PA,Lincoln Financial Field,2025-01-12,4:30PM,39.9008,-75.1675,America/New_York,,,,,
Tampa,FL,Raymond James Stadium,2025-01-12,8:00PM,27.9759,-82.5033,America/New_York,,,,,
Inglewood,CA,SoFi Stadium,2025-01-13,8:00PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2025-01-18,4:30PM,39.049,-94.4839,America/Chicago,,,,,
Detroit,MI,Ford Field,2025-01-18,8:00PM,42.34,-83.0456,America/Detroit,,,,,
Philadelphia,PA,Lincoln Financial Field,2025-01-19,3:00PM,39.9008,-75.1675,America/New_York,,,,,
Orchard Park,NY,Highmark Stadium,2025-01-19,6:30PM,42.7738,-78.7868,America/New_York,,,,,
Philadelphia,PA,Lincoln Financial Field,2025-01-26,3:00PM,39.9008,-75.1675,America/New_York,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2025-01-26,6:30PM,39.049,-94.4839,America/Chicago,,,,,
Philadelphia,PA,Lincoln Financial Field,2025-09-04,8:20 PM,39.9008,-75.1675,America/New_York,,,,,
Philadelphia,PA,Lincoln Financial Field,2025-02-09,6:30PM,39.9008,-75.1675,America/New_York,,,,,
Inglewood,CA,SoFi Stadium,2025-09-05,8:00 PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Atlanta,GA,Mercedes-Benz Stadium,2025-09-07,1:00 PM,33.755,-84.4008,America/New_York,,,,,
Cleveland,OH,FirstEnergy Stadium,2025-09-07,1:00 PM,41.5061,-81.6995,America/New_York,,,,,
Indianapolis,IN,Lucas Oil Stadium,2025-09-07,1:00 PM,39.7601,-86.1639,America/Indiana/Indianapolis,,,,,
Jacksonville,FL,TIAA Bank Field,2025-09-07,1:00 PM,30.3239,-81.6373,America/New_York,,,,,
New Orleans,LA,Caesars Superdome,2025-09-07,1:00 PM,29.9509,-90.0815,America/Chicago,,,,,
Foxborough,MA,Gillette Stadium,2025-09-07,1:00 PM,42.0909,-71.2643,America/New_York,,,,,
East Rutherford,NJ,MetLife Stadium,2025-09-07,1:00 PM,40.8136,-74.0744,America/New_York,,,,,
Landover,MD,FedExField,2025-09-07,1:00 PM,38.9078,-76.8645,America/New_York,,,,,
Denver,CO,Empower Field at Mile High,2025-09-07,4:05 PM,39.7439,-105.0201,America/Denver,,,,,
Seattle,WA,Lumen Field,2025-09-07,4:05 PM,47.5952,-122.3316,America/Los_Angeles,,,,,
Inglewood,CA,SoFi Stadium,2025-09-07,4:25 PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Green Bay,WI,Lambeau Field,2025-09-07,4:25 PM,44.5013,-88.0622,America/Chicago,,,,,
Orchard Park,NY,Highmark Stadium,2025-09-07,8:20 PM,42.7738,-78.7868,America/New_York,,,,,
Chicago,IL,Soldier Field,2025-09-8,8:15 PM,41.8623,-87.6167,America/Chicago,,,,,
Green Bay,WI,Lambeau Field,2025-09-11,8:15 PM,44.5013,-88.0622,America/Chicago,,,,,
Arlington,TX,AT&T Stadium,2025-09-14,1:00 PM,32.7473,-97.0945,America/Chicago,,,,,
Cincinnati,OH,Paycor Stadium,2025-09-14,1:00 PM,39.0954,-84.516,America/New_York,,,,,
Detroit,MI,Ford Field,2025-09-14,1:00 PM,42.34,-83.0456,America/Detroit,,,,,
Miami Gardens,FL,Hard Rock Stadium,2025-09-14,1:00 PM,25.958,-80.238,America/New_York,,,,,
East Rutherford,NJ,MetLife Stadium,2025-09-14,1:00 PM,40.8136,-74.0744,America/New_York,,,,,
Nashville,TN,Nissan Stadium,2025-09-14,1:00 PM,36.1665,-86.7713,America/Chicago,,,,,
Pittsburgh,PA,Acrisure Stadium,2025-09-14,1:00 PM,40.4468,-80.0158,America/New_York,,,,,
New Orleans,LA,Caesars Superdome,2025-09-14,1:00 PM,29.9509,-90.0815,America/Chicago,,,,,
Indianapolis,IN,Lucas Oil Stadium,2025-09-14,4:05 PM,39.7601,-86.1639,America/Indiana/Indianapolis,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2025-09-14,4:25 PM,39.049,-94.4839,America/Chicago,,,,,
Glendale,AZ,State Farm Stadium,2025-09-14,4:05 PM,33.5275,-112.2625,America/Phoenix,,,,,
Houston,TX,NRG Stadium,2025-09-15,7:00 PM,29.6847,-95.4107,America/Chicago,,,,,
Baltimore,MD,M&T Bank Stadium,2025-09-14,1:00 PM,39.2779,-76.6227,America/New_York,,,,,
Las Vegas,NV,Allegiant Stadium,2025-09-15,10:00 PM,36.0908,-115.183,America/Los_Angeles,,,,,
Minneapolis,MN,U.S. Bank Stadium,2025-09-14,8:20 PM,44.974,-93.2581,America/Chicago,,,,,
Orchard Park,NY,Highmark Stadium,2025-09-18,8:15 PM,42.7738,-78.7868,America/New_York,,,,,
Charlotte,NC,Bank of America Stadium,2025-09-21,1:00 PM,35.2258,-80.8528,America/New_York,,,,,
Cleveland,OH,FirstEnergy Stadium,2025-09-21,1:00 PM,41.5061,-81.6995,America/New_York,,,,,
Jacksonville,FL,TIAA Bank Field,2025-09-21,1:00 PM,30.3239,-81.6373,America/New_York,,,,,
Minneapolis,MN,U.S. Bank Stadium,2025-09-21,1:00 PM,44.974,-93.2581,America/Chicago,,,,,
Foxborough,MA,Gillette Stadium,2025-09-21,1:00 PM,42.0909,-71.2643,America/New_York,,,,,
Nashville,TN,Nissan Stadium,2025-09-21,1:00 PM,36.1665,-86.7713,America/Chicago,,,,,
Philadelphia,PA,Lincoln Financial Field,2025-09-21,1:00 PM,39.9008,-75.1675,America/New_York,,,,,
Tampa,FL,Raymond James Stadium,2025-09-21,1:00 PM,27.9759,-82.5033,America/New_York,,,,,
Landover,MD,FedExField,2025-09-21,1:00 PM,38.9078,-76.8645,America/New_York,,,,,
Inglewood,CA,SoFi Stadium,2025-09-21,4:05 PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Seattle,WA,Lumen Field,2025-09-21,4:05 PM,47.5952,-122.3316,America/Los_Angeles,,,,,
Chicago,IL,Soldier Field,2025-09-21,4:25 PM,41.8623,-87.6167,America/Chicago,,,,,
Santa Clara,CA,Levi's Stadium,2025-09-21,4:25 PM,37.403,-121.9692,America/Los_Angeles,,,,,
Baltimore,MD,M&T Bank Stadium,2025-09-22,8:15 PM,39.2779,-76.6227,America/New_York,,,,,
East Rutherford,NJ,MetLife Stadium,2025-09-21,8:20 PM,40.8136,-74.0744,America/New_York,,,,,
Glendale,AZ,State Farm Stadium,2025-09-25,8:15 PM,33.5275,-112.2625,America/Phoenix,,,,,
Pittsburgh,PA,Acrisure Stadium,2025-09-28,9:30 AM,40.4468,-80.0158,America/New_York,,,,,
Atlanta,GA,Mercedes-Benz Stadium,2025-09-28,1:00 PM,33.755,-84.4008,America/New_York,,,,,
Orchard Park,NY,Highmark Stadium,2025-09-28,1:00 PM,42.7738,-78.7868,America/New_York,,,,,
Detroit,MI,Ford Field,2025-09-28,1:00 PM,42.34,-83.0456,America/Detroit,,,,,
Houston,TX,NRG Stadium,2025-09-28,1:00 PM,29.6847,-95.4107,America/Chicago,,,,,
Foxborough,MA,Gillette Stadium,2025-09-28,1:00 PM,42.0909,-71.2643,America/New_York,,,,,
Inglewood,CA,SoFi Stadium,2025-09-28,4:05 PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Tampa,FL,Raymond James Stadium,2025-09-28,1:00 PM,27.9759,-82.5033,America/New_York,,,,,
Santa Clara,CA,Levi's Stadium,2025-09-28,4:05 PM,37.403,-121.9692,America/Los_Angeles,,,,,
East Rutherford,NJ,MetLife Stadium,2025-09-28,1:00 PM,40.8136,-74.0744,America/New_York,,,,,
Las Vegas,NV,Allegiant Stadium,2025-09-28,4:25 PM,36.0908,-115.183,America/Los_Angeles,,,,,
Arlington,TX,AT&T Stadium,2025-09-28,8:20 PM,32.7473,-97.0945,America/Chicago,,,,,
Miami Gardens,FL,Hard Rock Stadium,2025-09-29,7:15 PM,25.958,-80.238,America/New_York,,,,,
Denver,CO,Empower Field at Mile High,2025-09-29,8:15 PM,39.7439,-105.0201,America/Denver,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2025-09-28,4:25 PM,39.049,-94.4839,America/Chicago,,,,,
Inglewood,CA,SoFi Stadium,2025-10-02,8:15 PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Cleveland,OH,FirstEnergy Stadium,2025-10-05,9:30 AM,41.5061,-81.6995,America/New_York,,,,,
Charlotte,NC,Bank of America Stadium,2025-10-05,1:00 PM,35.2258,-80.8528,America/New_York,,,,,
Indianapolis,IN,Lucas Oil Stadium,2025-10-05,1:00 PM,39.7601,-86.1639,America/Indiana/Indianapolis,,,,,
New Orleans,LA,Caesars Superdome,2025-10-05,1:00 PM,29.9509,-90.0815,America/Chicago,,,,,
East Rutherford,NJ,MetLife Stadium,2025-10-05,1:00 PM,40.8136,-74.0744,America/New_York,,,,,
Philadelphia,PA,Lincoln Financial Field,2025-10-05,1:00 PM,39.9008,-75.1675,America/New_York,,,,,
Baltimore,MD,M&T Bank Stadium,2025-10-05,1:00 PM,39.2779,-76.6227,America/New_York,,,,,
Seattle,WA,Lumen Field,2025-10-05,4:05 PM,47.5952,-122.3316,America/Los_Angeles,,,,,
Inglewood,CA,SoFi Stadium,2025-10-05,4:25 PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Glendale,AZ,State Farm Stadium,2025-10-05,4:05 PM,33.5275,-112.2625,America/Phoenix,,,,,
Orchard Park,NY,Highmark Stadium,2025-10-05,8:20 PM,42.7738,-78.7868,America/New_York,,,,,
Cincinnati,OH,Paycor Stadium,2025-10-05,4:25 PM,39.0954,-84.516,America/New_York,,,,,
Jacksonville,FL,TIAA Bank Field,2025-10-06,8:15 PM,30.3239,-81.6373,America/New_York,,,,,
East Rutherford,NJ,MetLife Stadium,2025-10-09,8:15 PM,40.8136,-74.0744,America/New_York,,,,,
East Rutherford,NJ,MetLife Stadium,2025-10-12,9:30 AM,40.8136,-74.0744,America/New_York,,,,,
Charlotte,NC,Bank of America Stadium,2025-10-12,1:00 PM,35.2258,-80.8528,America/New_York,,,,,
Indianapolis,IN,Lucas Oil Stadium,2025-10-12,1:00 PM,39.7601,-86.1639,America/Indiana/Indianapolis,,,,,
Jacksonville,FL,TIAA Bank Field,2025-10-12,1:00 PM,30.3239,-81.6373,America/New_York,,,,,
Miami Gardens,FL,Hard Rock Stadium,2025-10-12,1:00 PM,25.958,-80.238,America/New_York,,,,,
Baltimore,MD,M&T Bank Stadium,2025-10-12,1:00 PM,39.2779,-76.6227,America/New_York,,,,,
Pittsburgh,PA,Acrisure Stadium,2025-10-12,1:00 PM,40.4468,-80.0158,America/New_York,,,,,
Tampa,FL,Raymond James Stadium,2025-10-12,1:00 PM,27.9759,-82.5033,America/New_York,,,,,
Las Vegas,NV,Allegiant Stadium,2025-10-12,4:05 PM,36.0908,-115.183,America/Los_Angeles,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2025-10-12,8:20 PM,39.049,-94.4839,America/Chicago,,,,,
New Orleans,LA,Caesars Superdome,2025-10-12,4:25 PM,29.9509,-90.0815,America/Chicago,,,,,
Atlanta,GA,Mercedes-Benz Stadium,2025-10-13,7:15 PM,33.755,-84.4008,America/New_York,,,,,
Landover,MD,FedExField,2025-10-13,8:15 PM,38.9078,-76.8645,America/New_York,,,,,
Cincinnati,OH,Paycor Stadium,2025-10-16,8:15 PM,39.0954,-84.516,America/New_York,,,,,
Jacksonville,FL,TIAA Bank Field,2025-10-19,9:30 AM,30.3239,-81.6373,America/New_York,,,,,
Chicago,IL,Soldier Field,2025-10-19,1:00 PM,41.8623,-87.6167,America/Chicago,,,,,
Cleveland,OH,FirstEnergy Stadium,2025-10-19,1:00 PM,41.5061,-81.6995,America/New_York,,,,,
Green Bay,WI,Lambeau Field,2025-10-12,4:25 PM,44.5013,-88.0622,America/Chicago,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2025-10-19,1:00 PM,39.049,-94.4839,America/Chicago,,,,,
Minneapolis,MN,U.S. Bank Stadium,2025-10-19,1:00 PM,44.974,-93.2581,America/Chicago,,,,,
East Rutherford,NJ,MetLife Stadium,2025-10-19,1:00 PM,40.8136,-74.0744,America/New_York,,,,,
Nashville,TN,Nissan Stadium,2025-10-19,1:00 PM,36.1665,-86.7713,America/Chicago,,,,,
Denver,CO,Empower Field at Mile High,2025-10-19,4:05 PM,39.7439,-105.0201,America/Denver,,,,,
Glendale,AZ,State Farm Stadium,2025-10-19,4:25 PM,33.5275,-112.2625,America/Phoenix,,,,,
Inglewood,CA,SoFi Stadium,2025-10-19,4:05 PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Arlington,TX,AT&T Stadium,2025-10-19,4:25 PM,32.7473,-97.0945,America/Chicago,,,,,
Santa Clara,CA,Levi's Stadium,2025-10-19,8:20 PM,37.403,-121.9692,America/Los_Angeles,,,,,
Detroit,MI,Ford Field,2025-10-20,7:00 PM,42.34,-83.0456,America/Detroit,,,,,
Seattle,WA,Lumen Field,2025-10-20,10:00 PM,47.5952,-122.3316,America/Los_Angeles,,,,,
Inglewood,CA,SoFi Stadium,2025-10-23,8:15 PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Atlanta,GA,Mercedes-Benz Stadium,2025-10-26,1:00 PM,33.755,-84.4008,America/New_York,,,,,
Charlotte,NC,Bank of America Stadium,2025-10-26,1:00 PM,35.2258,-80.8528,America/New_York,,,,,
Cincinnati,OH,Paycor Stadium,2025-10-26,1:00 PM,39.0954,-84.516,America/New_York,,,,,
Houston,TX,NRG Stadium,2025-10-26,1:00 PM,29.6847,-95.4107,America/Chicago,,,,,
Foxborough,MA,Gillette Stadium,2025-10-26,1:00 PM,42.0909,-71.2643,America/New_York,,,,,
Philadelphia,PA,Lincoln Financial Field,2025-10-26,1:00 PM,39.9008,-75.1675,America/New_York,,,,,
Baltimore,MD,M&T Bank Stadium,2025-10-26,1:00 PM,39.2779,-76.6227,America/New_York,,,,,
New Orleans,LA,Caesars Superdome,2025-10-26,4:05 PM,29.9509,-90.0815,America/Chicago,,,,,
Denver,CO,Empower Field at Mile High,2025-10-26,4:25 PM,39.7439,-105.0201,America/Denver,,,,,
Indianapolis,IN,Lucas Oil Stadium,2025-10-26,4:25 PM,39.7601,-86.1639,America/Indiana/Indianapolis,,,,,
Pittsburgh,PA,Acrisure Stadium,2025-10-26,8:20 PM,40.4468,-80.0158,America/New_York,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2025-10-27,8:15 PM,39.049,-94.4839,America/Chicago,,,,,
Miami Gardens,FL,Hard Rock Stadium,2025-10-30,8:15 PM,25.958,-80.238,America/New_York,,,,,
Detroit,MI,Ford Field,2025-11-02,1:00 PM,42.34,-83.0456,America/Detroit,,,,,
Cincinnati,OH,Paycor Stadium,2025-11-02,1:00 PM,39.0954,-84.516,America/New_York,,,,,
Green Bay,WI,Lambeau Field,2025-11-02,1:00 PM,44.5013,-88.0622,America/Chicago,,,,,
Houston,TX,NRG Stadium,2025-11-02,1:00 PM,29.6847,-95.4107,America/Chicago,,,,,
Foxborough,MA,Gillette Stadium,2025-11-02,1:00 PM,42.0909,-71.2643,America/New_York,,,,,
East Rutherford,NJ,MetLife Stadium,2025-11-02,1:00 PM,40.8136,-74.0744,America/New_York,,,,,
Nashville,TN,Nissan Stadium,2025-11-02,1:00 PM,36.1665,-86.7713,America/Chicago,,,,,
Pittsburgh,PA,Acrisure Stadium,2025-11-02,1:00 PM,40.4468,-80.0158,America/New_York,,,,,
Las Vegas,NV,Allegiant Stadium,2025-11-02,4:05 PM,36.0908,-115.183,America/Los_Angeles,,,,,
Inglewood,CA,SoFi Stadium,2025-11-02,4:05 PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Orchard Park,NY,Highmark Stadium,2025-11-02,4:25 PM,42.7738,-78.7868,America/New_York,,,,,
Landover,MD,FedExField,2025-11-02,8:20 PM,38.9078,-76.8645,America/New_York,,,,,
Arlington,TX,AT&T Stadium,2025-11-03,8:15 PM,32.7473,-97.0945,America/Chicago,,,,,
Denver,CO,Empower Field at Mile High,2025-11-06,8:15 PM,39.7439,-105.0201,America/Denver,,,,,
Indianapolis,IN,Lucas Oil Stadium,2025-11-09,9:30 AM,39.7601,-86.1639,America/Indiana/Indianapolis,,,,,
Charlotte,NC,Bank of America Stadium,2025-11-09,1:00 PM,35.2258,-80.8528,America/New_York,,,,,
Chicago,IL,Soldier Field,2025-11-09,1:00 PM,41.8623,-87.6167,America/Chicago,,,,,
Houston,TX,NRG Stadium,2025-11-09,1:00 PM,29.6847,-95.4107,America/Chicago,,,,,
Miami Gardens,FL,Hard Rock Stadium,2025-11-09,1:00 PM,25.958,-80.238,America/New_York,,,,,
Minneapolis,MN,U.S. Bank Stadium,2025-11-09,1:00 PM,44.974,-93.2581,America/Chicago,,,,,
East Rutherford,NJ,MetLife Stadium,2025-11-09,1:00 PM,40.8136,-74.0744,America/New_York,,,,,
Tampa,FL,Raymond James Stadium,2025-11-09,1:00 PM,27.9759,-82.5033,America/New_York,,,,,
Seattle,WA,Lumen Field,2025-11-09,4:05 PM,47.5952,-122.3316,America/Los_Angeles,,,,,
Santa Clara,CA,Levi's Stadium,2025-11-09,4:25 PM,37.403,-121.9692,America/Los_Angeles,,,,,
Landover,MD,FedExField,2025-11-09,4:25 PM,38.9078,-76.8645,America/New_York,,,,,
Inglewood,CA,SoFi Stadium,2025-11-09,8:20 PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Green Bay,WI,Lambeau Field,2025-11-10,8:15 PM,44.5013,-88.0622,America/Chicago,,,,,
Foxborough,MA,Gillette Stadium,2025-11-13,8:15 PM,42.0909,-71.2643,America/New_York,,,,,
Miami Gardens,FL,Hard Rock Stadium,2025-11-16,9:30 AM,25.958,-80.238,America/New_York,,,,,
Atlanta,GA,Mercedes-Benz Stadium,2025-11-16,1:00 PM,33.755,-84.4008,America/New_York,,,,,
Orchard Park,NY,Highmark Stadium,2025-11-16,1:00 PM,42.7738,-78.7868,America/New_York,,,,,
Jacksonville,FL,TIAA Bank Field,2025-11-16,1:00 PM,30.3239,-81.6373,America/New_York,,,,,
Minneapolis,MN,U.S. Bank Stadium,2025-11-16,1:00 PM,44.974,-93.2581,America/Chicago,,,,,
East Rutherford,NJ,MetLife Stadium,2025-11-16,1:00 PM,40.8136,-74.0744,America/New_York,,,,,
Nashville,TN,Nissan Stadium,2025-11-16,1:00 PM,36.1665,-86.7713,America/Chicago,,,,,
Pittsburgh,PA,Acrisure Stadium,2025-11-16,1:00 PM,40.4468,-80.0158,America/New_York,,,,,
Glendale,AZ,State Farm Stadium,2025-11-16,4:05 PM,33.5275,-112.2625,America/Phoenix,,,,,
Inglewood,CA,SoFi Stadium,2025-11-16,4:05 PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Cleveland,OH,FirstEnergy Stadium,2025-11-16,4:25 PM,41.5061,-81.6995,America/New_York,,,,,
Denver,CO,Empower Field at Mile High,2025-11-16,4:25 PM,39.7439,-105.0201,America/Denver,,,,,
Philadelphia,PA,Lincoln Financial Field,2025-11-16,8:20 PM,39.9008,-75.1675,America/New_York,,,,,
Las Vegas,NV,Allegiant Stadium,2025-11-17,8:15 PM,36.0908,-115.183,America/Los_Angeles,,,,,
Houston,TX,NRG Stadium,2025-11-20,8:15 PM,29.6847,-95.4107,America/Chicago,,,,,
Chicago,IL,Soldier Field,2025-11-23,1:00 PM,41.8623,-87.6167,America/Chicago,,,,,
Cincinnati,OH,Paycor Stadium,2025-11-23,1:00 PM,39.0954,-84.516,America/New_York,,,,,
Detroit,MI,Ford Field,2025-11-23,1:00 PM,42.34,-83.0456,America/Detroit,,,,,
Green Bay,WI,Lambeau Field,2025-11-23,1:00 PM,44.5013,-88.0622,America/Chicago,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2025-11-23,1:00 PM,39.049,-94.4839,America/Chicago,,,,,
Nashville,TN,Nissan Stadium,2025-11-23,1:00 PM,36.1665,-86.7713,America/Chicago,,,,,
Baltimore,MD,M&T Bank Stadium,2025-11-23,1:00 PM,39.2779,-76.6227,America/New_York,,,,,
Glendale,AZ,State Farm Stadium,2025-11-23,4:05 PM,33.5275,-112.2625,America/Phoenix,,,,,
Las Vegas,NV,Allegiant Stadium,2025-11-23,4:05 PM,36.0908,-115.183,America/Los_Angeles,,,,,
Arlington,TX,AT&T Stadium,2025-11-23,4:25 PM,32.7473,-97.0945,America/Chicago,,,,,
Detroit,MI,Ford Field,2025-11-27,1:00 PM,42.34,-83.0456,America/Detroit,,,,,
Arlington,TX,AT&T Stadium,2025-11-27,4:30 PM,32.7473,-97.0945,America/Chicago,,,,,
Santa Clara,CA,Levi's Stadium,2025-11-24,8:15 PM,37.403,-121.9692,America/Los_Angeles,,,,,
